apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Kalniečių,1949 04 01,Išsiskyręs,Nebuvo,VRM pensininkas,Arnoldas MACKEVIČIUS,Kaunas ,"1985 - Kauno politechnikos institutas, inžinierius ekonomistas;1977 - Kauno spec. vid. milicijos mokykla, teisininkas",Dvikovinės sporto šakos ir teisėjavimas joms,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Kalniečių,1959 03 30,Vedęs,Nebuvo,"K.Kuzmicko eriksoninės hipnozės centras, vadovas, gydytojas-psichoterapeutas",Kęstutis KUZMICKAS,Kaunas ,"1982 - Kauno medicinos universitetas, gydytojas;1976 - Kauno Aušros gimnazija",Buriavimas,,Naujoji sąjunga (socialliberalai),,,Anglų,Nėra,Neturi
Kalniečių,1969 09 24,Nevedęs,Nebuvo,"UAB ""Stora Enso Packaging"", rinkodaros ir pardavimų vadybininkas",Kęstutis KRIŠČIŪNAS,Kaunas ,"1997 - Vyrauto Didžiojo universitetas, politologija;1993 - Lietuvos žemės ūkio akademija, miškų ūkio inžinierius",Gamta,,Lietuvos socialdemokratų partija,,,Lenkų,Nėra,Neturi
Kalniečių,1952 06 11,Vedęs,Nebuvo,"Kauno apskrities viršininko administracija, kultūros sk. vyriausiasis specialistas",Jonas JUČAS,Kaunas ,"1989 - Lietuvos valstybinė konservatorija - dabar Lietuvos muzikos akademija, Chorinio dirigavimo-kultūros - švietimo darbuotojas;1976 - Kauno J. Gruodžio aukštesnioji muz. m-kla (dabar - J. Gruodžio konservatorija), Muzikos teorija- kompozicija;1970 - Kauno J. Aleksonio vid. m-kla, Išplėstinis matemat. fak.",Kelionės,,Lietuvos liberalų sąjunga,,,Vokiečių,Nėra,Neturi
Kalniečių,1948 09 01,Ištekėjusi,Nebuvo,,Virginija GAILIENĖ,Kaunas ,,,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Anglų,Nėra,Neturi
Kalniečių,1958 09 14,,Nebuvo,LR Seimas,Stanislovas BUŠKEVIČIUS,Kaunas ,"1985 - Vilniaus universitetas, ekonomistas",Filosofija,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Anglų,Nėra,Neturi
Dainavos,1951 08 19,Ištekėjusi,Nebuvo,"Kauno moters užimtumo ir informacijos centras, Lietuvos Veterinarijos akademijos direktorė, docentė (chemijos katedroje)",Birutė VĖSAITĖ,Kaunas ,"1981 - Vilniaus valstybinis universitetas, anglų kalba ir literatūra;1974 - Kauno politechnikos institutas, chemikas inžinierius-technologas",Aerobika,,Lietuvos socialdemokratų partija,,,Anglų,Nėra,Neturi
Dainavos,1944 11 27,Ištekėjusi,Nebuvo,"UAB Kauno ""Žalgirio jachtklubas"", bendra Lietuvos - Vokietijos įmonė, direktoriaus pavaduotoja komercijai",Nijolė RAGAUSKIENĖ,Kaunas ,"1969 - Kauno politechnikos institutas, Visuomeninio matinimo technologijos ir organizacijos inžinierius - technologas",Bendravimas su žmonėmis,,Tėvynės liaudies partija,,,Rusų,Nėra,Neturi
Dainavos,1961 09 23,Vedęs,Nebuvo,"UAB ""Oksalis"" įk. 2194615, Klavarijų 21/17, Vilnius, UAB ""Osalis"" Kauno sk. parduotuvės vedėjas",Rytis MISIUKEVIČIUS,Kaunas ,"1984 - Vilniaus universitetas, Istorikas",Kalbos,,Lietuvos liberalų sąjunga,,,Lietuvių,Nėra,Neturi
Dainavos,1935 02 16,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Povilas KATILIUS,Prienų raj. ,"1959 - Kauno politechnikos institutas (dabar - technologijos universitetas) Eletrotechnikos fakultetas, inžinierius elektrikas",Meistravimas,,Lietuvos krikščionių demokratų partija,,,Rusų,Nėra,Neturi
Dainavos,1949 04 30,Vedęs,Nebuvo,"LR Seimas, Finansų ir biudžeto k-to pirmininko pavaduotojas",Kęstutis GLAVECKAS,Vilnius ,"1972 - VU, ekonomistas",Sportas,,Išsikėlė pats,,,Anglų,Nėra,Neturi
Dainavos,1962 03 29,Vedęs,Nebuvo,"AB koncernas SBA, apsaugos direktorius",Danielius BUČINSKAS,"Rusnė , Šilutės raj.","1987 - Lietuvos policijos akademija, teisininkas",Sportas,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Dainavos,1971 10 16,Ištekėjusi,Nebuvo,"Lietuvos teisės akademija, doktorantė; Advokatės R.Brazauskienės kontora, advokatė",Rūta BRAZAUSKIENĖ,Kaunas ,"1994 - Vilniaus universiteto Teisės fakultetas, teisininkė;1989 - Joniškio 3-ioji vid. m-kla",Aktyvus poilsis gamtoje,,Nuosaikiųjų konservatorių sąjunga,,,Anglų,Nėra,Neturi
Pramonės,1947 06 03,Vedęs,Nebuvo,"Lietuvos energetikos institutas, direktoriaus pavaduotojas mokslo reikalams",Romualdas ŠKĖMA,Kaunas ,"1976 - Lietuvos energetikos institutas, šiluminė technika;1969 - Kauno politechnikos institutas, energetika",Sportas,,Naujoji sąjunga (socialliberalai),,,Anglų,Nėra,Neturi
Daugiamandatė,1956 07 23,Vedęs,Nebuvo,"Kauno apskrities viršininko administracija, viršininkas",Kazys STARKEVIČIUS,Kaunas ,"1989 - Vilniaus Valstybinis universitetas, teisininkas;1979 - Vilniaus Valstybinis universitetas, istorikas;1974 - Kauno 13-oji vid. m-kla",Fotografija,,Išsikėlė pats,,,Anglų,Nėra,Neturi
Pramonės,1953 04 07,Vedęs,Nebuvo,"Viešoji įstaiga ""Miesto šventė"", direktorius",Robertas STANIONIS,Kaunas ,"1976 - Kauno politechnikos institutas, elektros pavaros bei pramonės įrenginių automatizacijos",Muzika,,Lietuvos centro sąjunga,,,Lenkų,Nėra,Neturi
Pramonės,1957 03 26,Vedęs,Nebuvo,"UAB ""Magnalis"", gen. direktporius",Eimundas SAVICKAS,Kaunas ,"1982 - Kauno politechnikos institutas, Inž. statybinink.",Įvairūs,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Pramonės,1959 03 23,Vedęs,Nebuvo,"UAB ""Rodena"" , vadybininkas",Rimantas RUZAS,Kaunas ,"1981 - Lietuvos valstybinės konservatorijos Klaipėdos fakultetas, choregrafija",Muzika,,Lietuvos socialdemokratų partija,,,Rusų,Nėra,Neturi
Pramonės,1937 01 01,Vedęs,Nebuvo,Pensininkas,Edmundas RIMKEVIČIUS,Kaunas ,"1959 - Kauno politechnikos institutas, inžinierius mechanikas",,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Pramonės,1955 06 03,Vedęs,Nebuvo,"VĮ ""Signalas"", apsaugos darbuotojas",Gintaras ČIŽIKAS,Kaunas ,1973 - Simno vid. mokykla,Politika,,Lietuvos laisvės sąjunga,,,Rusų,Nėra,Neturi
Pramonės,1942 05 27,Vedęs,Nebuvo,"Kauno technologijos universitetas, profesorius, katedros vedėjas",Ričardas ČIUKAS,Kaunas ,"1965 - Kauno politechnikos institutas, inžinierius technologas;1959 - Kauno Aušros gimnazija",,,Nuosaikiųjų konservatorių sąjunga,,,Rusų,Nėra,Neturi
Pramonės,1937 06 12,,Nebuvo,Pensininkas,Jaroslavas BANEVIČIUS,Kėdainių raj. ,"1973 - Kauno Politechnikos institutas, inžinierius",Literatūra,,Išsikėlė pats,,,Anglų,Yra,Neturi
Pramonės,1953 07 13,,Nėra,"Investuotojų Forumo Asociacija, vykdantysis direktorius",Algis AVIŽIENIS,Vilnius ,"1978 - Čikagos universitetas, politologija",Filosofija,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Anglų,JAV -     ,Neturi
Pramonės,1958 01 01,Ištekėjusi,Nebuvo,"LR Seimas, Seimo narė",Laima Liucija ANDRIKIENĖ,Druskininkai ,"1980 - Vilniaus universitetas, Ekonominė kibernetika",Kelionės,,Tėvynės liaudies partija,,,Anglų,Nėra,Neturi
Panemunės,1941 10 16,Vedęs,Nebuvo,"LR Seimo Aplinkos apsaugos komitetas, pirmininkas",Alfonsas VAIŠNORAS,Šiaulių raj. ,"1965 - Vilniaus universitetas, hidrologas",Fotografavimas,,Nuosaikiųjų konservatorių sąjunga,,,Anglų,Nėra,Neturi
Panemunės,1939 10 09,,Nebuvo,"Kauno technologijos universitetas, docentas",Kiprijonas Kastytis ŠARKAUSKAS,Kaunas ,"1963 - Kauno politechnikos institutas, Inžinierius elektrikas",Literatūra,,Lietuvos teisingumo partija,,,Rusų,Nėra,Neturi
Panemunės,1956 03 07,Vedęs,Nebuvo,"AB LTB Kauno m. Centro skyrius, inžinierius",Vasilijus POPOVAS,Kaunas ,"1979 - Kauno politiechnikos institutas (dabar KTU), radijo inžinierius",Politika,,Lietuvos demokratinė darbo partija,,,Rusų,Nėra,Neturi
Panemunės,1953 05 18,,Nebuvo,"Stomatologijos klinika,vadybininkas",Vytautas PAULIUKAS,Kaunas ,"1976 - Kauno politechnikos institutas, inžinierius elektrikas",Kelionės,,"""Jaunosios Lietuvos"", naujųjų tautininkų ir politinių kalinių sąjunga",,,Anglų,Nėra,Neturi
Panemunės,1958 10 25,Išsiskyręs,Nebuvo,"UAB ""Diagnita"", direktorius",Ramūnas MAZURKEVIČIUS,Kaunas ,"1989 - Karo medicinos akademija Sankt Peterburge, Urologas;1985 - Medicinos personalo tobulinimo kursai - Ryga, Chirurgas;1982 - Karo medicinos fakultetas prie Gorkio Medicinos instituto, Bendrosios praktikos gydytojas",Grybavimas,,Tėvynės liaudies partija,,,Anglų,Nėra,Neturi
Panemunės,1965 12 30,Vedęs,Nebuvo,"AB ""Šiaulių stumbras"", personalo direktorius",Gintaras MARAZAS,Kaunas ,"1992 - Kauno medicinos akademija, gydytojas",Kaimo turizmas,,Lietuvos centro sąjunga,,,Anglų,Nėra,Neturi
Panemunės,1947 03 07,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Kazimieras KUZMINSKAS,Radviliškio raj. ,"1973 - Kauno medicinos institutas (dabar Kauno medicinos universitetas), gyd.chirurgas",Medžioklė,,Lietuvos krikščionių demokratų partija,,,Vokiečių,Nėra,Neturi
Panemunės,1953 07 31,Ištekėjusi,Nebuvo,"UAB ""Kauno dizaino salonas"", direktorė",Jūratė JUOZAITIENĖ,Kaunas ,"1976 - VISI, Architektė",Džiazas,,Lietuvos liberalų sąjunga,,,Vokiečių,Nėra,Neturi
Panemunės,1950 04 13,,Nebuvo,"Kauno Šančių vidurinė mokykla, Valdorfo pedagogikos klasių mokytoja-metodininkė",Zita JUCHNELIENĖ,Kaunas ,"1998 - Danijos Avdonikono m-jų seminarija, Valdorfo mokytoja;1985 - Vilniaus pedagoginis institutas, Dėstytoja-metodininkė;1972 - Marijampolės pedagoginė mokykla, Lopšelio-darželio auklėtoja;1968 - Kauno 17 vid. mokykla",Kuria eiles,,Moderniųjų krikščionių demokratų sąjunga,,,Rusų,Nėra,Neturi
Panemunės,1926 08 20,Vedęs,Nebuvo,"Mokymo-konsultavimo įmonė ""Darbo apsauga"", vadovas",Algirdas Augustinas INTAS,Kaunas ,"1951 - Kauno politechnikos institutas, inžinierius energetikas",Lietuvos istorija,,Lietuvių tautininkų sąjunga,,,Vokiečių,Nėra,Neturi
Panemunės,1944 02 11,Vedęs,Nebuvo,"Kauno m. savivaldybė, Kultūros, švietimo ir sporto komiteto pirmininkas",Gediminas BUDNIKAS,Kaunas ,"1979 - Vilniaus valstybinis universitetas, ekonomistas;1974 - Kauno maisto pramonės technikumas, technologas",Muzika,,Lietuvos laisvės sąjunga,,,Lenkų,Nėra,Neturi
Danės,1952 11 18,Nevedęs,Nebuvo,"Klaipėdos UAB ""Adalgisa"", apsaugos tarnybos darbo organizatorius",Edvardas ŠALKAUSKAS,Klaipėda ,"1973 - Klaipėdos 5-ta vidurinė mokykla, laborantas;1968 - Klaipėdos 9-ta vidurinė mokykla",Krepšinis,,Nuosaikiųjų konservatorių sąjunga,,,Rusų,Nėra,Neturi
Danės,1954 08 06,Vedęs,Nebuvo,"AB Klaipėdos ""Transporto laivynas"", viceprezidentas",Vaclov STANKEVIČ,Klaipėda ,"1991 - Kaliningrado technikos institutas, inžinierius-ekonomistas;1984 - Kaliningrado technikos institutas, inžinierius-laivavedys",,,Naujoji sąjunga (socialliberalai),,,Anglų,Nėra,Neturi
Danės,1963 11 08,,Nebuvo,"UAB ""Ogonas"", direktorius",Aldevinas PŪKYS,Klaipėda ,"1990 - Vilniaus universitetas, hidrogeologas",Skaitymas,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Danės,1962 11 12,Vedęs,Nebuvo,"Klaipėdos apskrities viršininko administracija, viršininkas",Laisvūnas KAVALIAUSKAS,Vilnius ,"1986 - Vilniaus dailės institutas, keramikas",Archeologija,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Anglų,Nėra,Neturi
Danės,1939 02 12,Vedęs,Nebuvo,"Lietuvos jūrų krovos kompanijų asociacija, vykdantysis direktorius - viceprezidentas",Valentinas GREIČIŪNAS,Klaipėda ,"1965 - Kauno politechnikos institutas Klaipėdos fakultetas, inžinierius statybininkas",Medžioklė,,Lietuvos demokratinė darbo partija,,,Vokiečių,Nėra,Neturi
Danės,1953 01 02,Ištekėjusi,Nebuvo,"Klaipėdos miesto savivaldybė, mero patarėja",Audra DAUJOTIENĖ,Klaipėda ,"1976 - Kauno politechnikos institutas, Automatikos fakultetas, Valdymo sistemos",Kelionės,,Lietuvos centro sąjunga,,,Vokiečių,Nėra,Neturi
Danės,1971 06 28,Vedęs,Nebuvo,"Lietuvos filosofijos ir sociologijos institutas, doktorantas (filosofijos)",Vygandas ALEKSANDRAVIČIUS,Vilnius ,"1995 - Vilniaus universitetas, Filosofija;1993 - Vilniaus universitetas, Filosofija;1989 - Klaipėdos I - oji K.Donelaičio vid. mokykla",Dailė,,Moderniųjų krikščionių demokratų sąjunga,,,Anglų,Nėra,Neturi
Baltijos,1955 02 19,Išsiskyrusi,Nebuvo,"LR Seimas, Seimo narė",Irena ŠIAULIENĖ,Klaipėda ,"1976 - Vilniaus valstybinis universitetas, istorija",,,Lietuvos demokratinė darbo partija,,,Vokiečių,Nėra,Neturi
Baltijos,1967 04 29,Našlys,Nebuvo,"UAB ""Labagera"", direktoriaus pavaduotojas",Egidijus SKARBALIUS,Klaipėda ,"1990 - Lietuvos valstybinė konservatorija, Klaipėdos fakultetas, Kultūros ir švietimo darbo organizavimas",,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Baltijos,1955 03 02,Vedęs,Nebuvo,"AB ""Klaipėdos jūrų krovinių kompanija"", vystymo direktorius",Benediktas PETRAUSKAS,Klaipėda ,"1978 - Vilniaus inžinerinis statybos institutas, automobilių transporto ekonomika ir organizavimas",Architektūra,,Lietuvos centro sąjunga,,,Vokiečių,Nėra,Neturi
Baltijos,1967 04 25,Vedęs,Nebuvo,"UAB ""Sanebas"", direktorius",Gintaras NAVICKAS,Klaipėda ,"1986 - Klaipėdos politechnikumas, automobilių techn.aptarnavimo ir remonto technikas mechanikas",Iškylavimas,,Naujoji sąjunga (socialliberalai),,,Rusų,Nėra,Neturi
Baltijos,1946 04 21,Vedęs,Nebuvo,"Klaipėdos universitetas, Socialinių mokslų fakultetas, Vadybos katedros profesorius, habilituotas daktaras",Antanas MAKŠTUTIS,Klaipėda ,"1970 - Kauno politechnikos institutas, Inžinierius-mechanikas (technologas)",Fotografija,,Nuosaikiųjų konservatorių sąjunga,,,Prancūzų,Nėra,Neturi
Baltijos,1953 10 25,Vedęs,Nebuvo,"LR Susisiekimo ministerija, ministras",Rimantas DIDŽIOKAS,"Bagaslaviškio mst. , Širvintų raj.","1976 - Kauno politechnikos institutas, inžinierius mechanikas, maisto pramonės mašinos ir automatai;1971 - Bagaslaviškio vid. mokykla",Sportas,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Vokiečių,Nėra,Neturi
Baltijos,1943 02 20,,Nebuvo,,Zita DAUGINTYTĖ,Klaipėda ,"1971 - Estijos valstybinis dailės institutas, diplomo nr. 400040, Taikomojo meno dailininkė",Ekologija,,Lietuvos nacionaldemokratų partija,,,Rusų,Nėra,Neturi
Baltijos,1938 01 22,Našlys,Nebuvo,"Klaipėdos laivininkų mokykla, laivybos ir jūrų teisės dėstytojas",Henrikas BUTKUS,Klaipėda ,"1999 - Baltijos-Rusų institutas, teisininkas;1975 - Leningrado inžinerijos mokykla, inžinierius;1953 - Tryškių miestelis, Telšių raj.",Istorija,,"Lietuvos partija ""Socialdemokratija 2000""",,,Anglų,Nėra,Neturi
Marių,1956 10 10,Vedęs,Nebuvo,"LKAB ""Klaipėdos Smeltė"", pamainos viršininkas",Jurgis UTOVKA,Klaipėda ,"1976 - Klapėdos jūreivystės m-kla, Laivavedys",,,Lietuvos rusų sąjunga,,,Lenkų,Nėra,Neturi
Marių,1948 08 28,Našlė,Nebuvo,"Nijolės Skučienės kalbų ir verslo vadybos aukštesnioji mokykla, steigėja ir direktorė",Nijolė SKUČIENĖ,Klaipėda ,"1973 - Vilniaus valstybinis universitetas, lietuvių kalba ir literatūra, filologė dėstytoja",Kelionės,,Naujoji sąjunga (socialliberalai),,,Rusų,Nėra,Neturi
Marių,1953 01 02,Vedęs,Nebuvo,"DNSB ""Bandužiai"", pirmininkas",Algirdas PALECKIS,Klaipėda ,"1976 - LVKKI, dėstytojas",Sportas,,Nuosaikiųjų konservatorių sąjunga,,,Rusų,Nėra,Neturi
Marių,1974 10 15,Vedęs,Nebuvo,"Klaipėdos m. savivaldybė, mero patarėjas",Eligijus MASIULIS,Klaipėda ,"1999 - Klaipėdos universitetas, Politologas",Knygų skaitymas,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Marių,1964 10 07,Netekėjusi,Nebuvo,"Klaipėdos m. savivaldybė, Socialinės rūpybos skyrius, viršininkė",Audronė LIESYTĖ,Klaipėda ,"1995 - Klaipėdos universitetas, socialinės pedagogikos magistratūra;1987 - ŠPI Klaipėdos ikimokyklinio auklėjimo fakultetas, ikimokyklinės pedagogikos ir psichologijos dėstytojas, ikimokyklinio auklėjimo metodininkas",,,Lietuvos krikščionių demokratų partija,,,Anglų,Nėra,Neturi
Marių,1948 10 17,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Vytautas ČEPAS,Klaipėda ,"1976 - Vilniaus universitetas, psichologija",Literatūra,,Lietuvos centro sąjunga,,,Rusų,Nėra,Neturi
Žirmūnų,1973 02 23,Nevedęs,Nebuvo,"Lietuvos Respublikos susisiekimo ministerija, ministro patarėjas",Jaunius ŽIOGAS,Vilnius ,"1998 - Vilniaus universitetas, Finansų magistras;1995 - Vilniaus universitetas, Ekonomistas analitikas",Knygos,,Nuosaikiųjų konservatorių sąjunga,,,Anglų,Nėra,Neturi
Žirmūnų,1965 07 16,,Nebuvo,,Valdas SUTKUS,Kaunas ,,,,Lietuvos centro sąjunga,,,,Nėra,Neturi
Žirmūnų,1947 01 01,Vedęs,Nebuvo,"LR Vyriausybės aparatas, Ministro Pirmininko padėjėjas",Stasys PILIKAUSKAS,Vilnius ,"1977 - Vilniaus universitetas, Darbo ekonomika",Muzika,,Lietuvos krikščionių demokratų partija,,,Rusų,Nėra,Neturi
Žirmūnų,1959 07 14,Ištekėjusi,Nebuvo,"VĮ Šv. Jokūbo ligoninė, direktorius",Jūratė NOREIKIENĖ,Vilnius ,"1983 - Vilniaus universitetas, Medicinos fakultetas, Gydytojas, akušeris-ginekologas",Knygos,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Žirmūnų,1969 01 05,,Nebuvo,menininkė,Daiva LUKŠAITĖ,Vilnius ,"1989 - Kauno Taikomosios dailės technikumas, rūbų modeliavimas ir konstravimas",Dailė,,Moderniųjų krikščionių demokratų sąjunga,,,Anglų,Nėra,Neturi
Žirmūnų,1938 02 10,Vedęs,Nebuvo,"Vilniaus Gedimino technikos universitetas, Fundamentinių mokslų fakulteto dekanas",Algirdas ČIUČELIS,Vilnius ,"1960 - Vilniaus universitetas, matematikas",,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Lenkų,Nėra,Neturi
Žirmūnų,1951 06 22,Vedęs,Nebuvo,"Naujininkų seniūnija, seniūnas",Benedikt CITOVIČ,Vilnius ,"1974 - Vilniaus valst. pedagoginis institutas, lenkų k. ir geografijos mokytojas",Autosportas,,Lietuvos lenkų rinkimų akcija,,,Rusų,Nėra,Neturi
Žirmūnų,1943 06 02,Vedęs,Nebuvo,"Specialusis fondas veikiančioms ir besisteigiančioms profesinėms sąjungoms remti, direktorius",Vaclovas Jonas BLAŽEVIČIUS,Vilnius ,"1981 - Vilniaus valstybinis pedagoginis institutas, istorijos visuomeninių mokslų;1972 - Vilniaus politechnikumas, pramonės įmonių el. įrengimai",Sportas,,Naujoji sąjunga (socialliberalai),,,Rusų,Nėra,Neturi
Žirmūnų,1956 04 09,Vedęs,Nebuvo,"UAB ""Geja"", juristas",Vladimir AVIN,Vilnius ,"1983 - Vilniaus universitetas, teisė;1975 - Vilniaus statybos technikumas, Pramoninė civilinė statyba",Literatūra,,"Lietuvos partija ""Socialdemokratija 2000""",,,Rusų,Nėra,Neturi
Žirmūnų,1951 08 09,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Vytenis Povilas ANDRIUKAITIS,Vilnius ,"1984 - Vilniaus universitetas, istorija;1975 - Kauno medicinos institutas, chirurgija",Etnografija,,Lietuvos socialdemokratų partija,,,Anglų,Nėra,Neturi
Antakalnio,1931 07 06,Vedęs,Nebuvo,"Lietuvos Respublikos Seimas, Seimo narys",Aloyzas SAKALAS,"Jusiškio k. , Anykščių raj.","1960 - Kauno politechnikos institutas, radiotechnika",Pėsčiųjų turizmas,,Lietuvos socialdemokratų partija,,,Rusų,Nėra,Neturi
Antakalnio,1960 06 10,Ištekėjusi,Nebuvo,"LRS, Seimo narė",Rūta RUTKELYTĖ,Marijampolė ,"1985 - VVU, lietuvių kalba ir literatūra",Sportas,,Lietuvos centro sąjunga,,,Italų,Nėra,Neturi
Antakalnio,1967 01 03,Ištekėjusi,Nebuvo,"LR Seimas, Seimo narė",Elena PETROŠIENĖ,Vilnius ,"1999 - VU Tarptautinių santykių institutas, politologija;1990 - Lietuvos žemės ūkio akademija, agronomija",Mezgimas,,Tėvynės sąjunga  (Lietuvos konservatoriai),,,Anglų,Nėra,Neturi
Antakalnio,1956 06 10,Vedęs,Nebuvo,"Vilniaus miesto savivaldybė, meras",Rolandas PAKSAS,Vilnius ,"1984 - Sankt. Peterburgo civilinės aviacijos akademija, Inžinierius-pilotas;1979 - Vilniaus inžinerinis statybos institutas, Pramoninė civil. statyba;1974 - Telšių Žemaitės vid. mokykla",Aviacija,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Antakalnio,1936 04 19,Našlys,Nebuvo,"Vilniaus universitetas, Ekonomikos fakultetas, docentas",Rimgaudas Pranas MINALGA,Vilnius ,"1959 - Kauno politechnikos institutas, inžinierius-mechanikas",Muzika,,Nuosaikiųjų konservatorių sąjunga,,,Vokiečių,Nėra,Neturi
Antakalnio,1940 01 16,Vedęs,Nebuvo,profesinė sutartinė-kūrybinė veikla,Vidas Kazimieras GIBAVIČIUS,Vilnius ,"1966 - Vilniaus dailės institutas, dizaineris",Vandens turizmas,,Lietuvos krikščionių demokratų partija,,,Anglų,Nėra,Neturi
Senamiesčio,1947 09 14,Našlė,Nebuvo,"Veikla kūrybinė, dailininkė profesionalė",Jolanta STOŠKIENĖ,Vilnius ,"1972 - Vilniaus dailės akademija, Dailininkė",Kinologija,,Tėvynės liaudies partija,,,Anglų,Nėra,Neturi
Senamiesčio,1957 11 25,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Rimantas PLEIKYS,Vilnius ,"1981 - Vilniaus universitetas, žurnalistas",Radijo mėgėjas,,Nuosaikiųjų konservatorių sąjunga,,,Anglų,Nėra,Neturi
Senamiesčio,1941 01 21,Vedęs,Nebuvo,"UAB ""RBS Projekts"", direktoriaus pavaduotojas - projektų vadovas",Gediminas Adolfas PAVIRŽIS,Vilnius ,"1963 - Kauno Politechnikos institutas, Inžinierius kelininkas",Darbas sode,,Lietuvos demokratinė darbo partija,,,Anglų,Nėra,Neturi
Senamiesčio,1953 06 10,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Dainius Petras PAUKŠTĖ,Vilnius ,"1980 - Vilniaus universitetas, teisininkas",Knygos,,"Lietuvos partija ""Socialdemokratija 2000""",,,Vokiečių,Nėra,Neturi
Senamiesčio,1939 03 25,Vedęs,Nebuvo,"Sudervės pagrindinė mokykla, mokytojas",Juzef KVETKOVSKIJ,Vilnius ,"1964 - Leningrado N.Gerceno pedagoginis institutas, istorija",Kalnų turizmas,,Lietuvos lenkų rinkimų akcija,,,Vokiečių,Nėra,Neturi
Senamiesčio,1952 04 18,Ištekėjusi,Nebuvo,"Vilniaus m.savivaldybė, mero patarėja",Dalia KUTRAITĖ GIEDRAITIENĖ,Vilnius ,"1975 - Vilniaus universitetas, Žurnalistika",Literatūra,,Lietuvos liberalų sąjunga,,,Anglų,Nėra,Neturi
Senamiesčio,1959 01 02,Vedęs,Nebuvo,,Vytautas BOGUŠIS,"Puvočių k. , Varėnos raj.",,,,Moderniųjų krikščionių demokratų sąjunga,,,,Nėra,Neturi
