apygarda,nuo_galiojanciu_biuleteniu,partija,apylinkese,pastu,apylinke
Panemunės (Nr.18),8.60%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",95,7,Buriuotojų (Nr.116) apylinkė
Panemunės (Nr.18),9.36%,Liberalų ir centro sąjunga,106,5,Buriuotojų (Nr.116) apylinkė
Panemunės (Nr.18),5.90%,Valstiečių ir Naujosios demokratijos partijų sąjunga,65,5,Buriuotojų (Nr.116) apylinkė
Panemunės (Nr.18),0.59%,Lietuvos lenkų rinkimų akcija,6,1,Buriuotojų (Nr.116) apylinkė
Panemunės (Nr.18),2.87%,Krikščionių konservatorių socialinė sąjunga,31,3,Buriuotojų (Nr.116) apylinkė
Panemunės (Nr.18),2.02%,Lietuvos krikščionys demokratai,22,2,Buriuotojų (Nr.116) apylinkė
Panemunės (Nr.18),0.67%,Nacionalinė centro partija,6,2,Buriuotojų (Nr.116) apylinkė
Panemunės (Nr.18),0.59%,Respublikonų partija,6,1,Buriuotojų (Nr.116) apylinkė
Panemunės (Nr.18),0.34%,Lietuvos socialdemokratų sąjunga,2,2,Buriuotojų (Nr.116) apylinkė
Panemunės (Nr.18),0.34%,Lietuvos laisvės sąjunga,3,1,Buriuotojų (Nr.116) apylinkė
Panemunės (Nr.18),0.76%,Tautinė partija Lietuvos kelias,8,1,Buriuotojų (Nr.116) apylinkė
Panemunės (Nr.18),0.17%,Lietuvių tautininkų sąjunga,1,1,Buriuotojų (Nr.116) apylinkė
Panemunės (Nr.18),32.26%,Darbo partija,404,46,Šilo (Nr.114) apylinkė
Panemunės (Nr.18),20.36%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",259,25,Šilo (Nr.114) apylinkė
Panemunės (Nr.18),20.29%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",256,27,Šilo (Nr.114) apylinkė
Panemunės (Nr.18),7.38%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",93,10,Šilo (Nr.114) apylinkė
Panemunės (Nr.18),8.32%,Liberalų ir centro sąjunga,105,11,Šilo (Nr.114) apylinkė
Panemunės (Nr.18),5.66%,Valstiečių ir Naujosios demokratijos partijų sąjunga,75,4,Šilo (Nr.114) apylinkė
Panemunės (Nr.18),0.43%,Lietuvos lenkų rinkimų akcija,5,1,Šilo (Nr.114) apylinkė
Panemunės (Nr.18),1.51%,Krikščionių konservatorių socialinė sąjunga,18,3,Šilo (Nr.114) apylinkė
Panemunės (Nr.18),2.37%,Lietuvos krikščionys demokratai,30,3,Šilo (Nr.114) apylinkė
Panemunės (Nr.18),0.14%,Nacionalinė centro partija,1,1,Šilo (Nr.114) apylinkė
Panemunės (Nr.18),0.57%,Respublikonų partija,8, ,Šilo (Nr.114) apylinkė
Panemunės (Nr.18),0.14%,Lietuvos socialdemokratų sąjunga,1,1,Šilo (Nr.114) apylinkė
Panemunės (Nr.18),0.22%,Lietuvos laisvės sąjunga,3, ,Šilo (Nr.114) apylinkė
Panemunės (Nr.18),0.29%,Tautinė partija Lietuvos kelias,4, ,Šilo (Nr.114) apylinkė
Panemunės (Nr.18),0.07%,Lietuvių tautininkų sąjunga,1, ,Šilo (Nr.114) apylinkė
Panemunės (Nr.18),30.95%,Darbo partija,221,17,Naglio (Nr.113) apylinkė
Panemunės (Nr.18),20.68%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",149,10,Naglio (Nr.113) apylinkė
Panemunės (Nr.18),16.38%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",109,17,Naglio (Nr.113) apylinkė
Panemunės (Nr.18),8.97%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",68,1,Naglio (Nr.113) apylinkė
Panemunės (Nr.18),11.96%,Liberalų ir centro sąjunga,88,4,Naglio (Nr.113) apylinkė
Panemunės (Nr.18),4.29%,Valstiečių ir Naujosios demokratijos partijų sąjunga,33, ,Naglio (Nr.113) apylinkė
Panemunės (Nr.18), ,Lietuvos lenkų rinkimų akcija, , ,Naglio (Nr.113) apylinkė
Panemunės (Nr.18),1.95%,Krikščionių konservatorių socialinė sąjunga,13,2,Naglio (Nr.113) apylinkė
Panemunės (Nr.18),2.60%,Lietuvos krikščionys demokratai,15,5,Naglio (Nr.113) apylinkė
Panemunės (Nr.18),0.91%,Nacionalinė centro partija,1,6,Naglio (Nr.113) apylinkė
Panemunės (Nr.18),0.65%,Respublikonų partija,5, ,Naglio (Nr.113) apylinkė
Panemunės (Nr.18),0.26%,Lietuvos socialdemokratų sąjunga,1,1,Naglio (Nr.113) apylinkė
Panemunės (Nr.18),0.39%,Lietuvos laisvės sąjunga,1,2,Naglio (Nr.113) apylinkė
Panemunės (Nr.18), ,Tautinė partija Lietuvos kelias, , ,Naglio (Nr.113) apylinkė
Panemunės (Nr.18), ,Lietuvių tautininkų sąjunga, , ,Naglio (Nr.113) apylinkė
Panemunės (Nr.18),23.87%,Darbo partija,359,53,Breslaujos (Nr.110) apylinkė
Panemunės (Nr.18),22.83%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",363,31,Breslaujos (Nr.110) apylinkė
Panemunės (Nr.18),19.35%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",300,34,Breslaujos (Nr.110) apylinkė
Panemunės (Nr.18),6.49%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",104,8,Breslaujos (Nr.110) apylinkė
Panemunės (Nr.18),14.77%,Liberalų ir centro sąjunga,234,21,Breslaujos (Nr.110) apylinkė
Panemunės (Nr.18),6.14%,Valstiečių ir Naujosios demokratijos partijų sąjunga,95,11,Breslaujos (Nr.110) apylinkė
Panemunės (Nr.18),1.85%,Lietuvos lenkų rinkimų akcija,32, ,Breslaujos (Nr.110) apylinkė
Panemunės (Nr.18),1.68%,Krikščionių konservatorių socialinė sąjunga,26,3,Breslaujos (Nr.110) apylinkė
Panemunės (Nr.18),1.22%,Lietuvos krikščionys demokratai,13,8,Breslaujos (Nr.110) apylinkė
Panemunės (Nr.18),0.52%,Nacionalinė centro partija,8,1,Breslaujos (Nr.110) apylinkė
Panemunės (Nr.18),0.46%,Respublikonų partija,7,1,Breslaujos (Nr.110) apylinkė
Panemunės (Nr.18),0.17%,Lietuvos socialdemokratų sąjunga,3, ,Breslaujos (Nr.110) apylinkė
Panemunės (Nr.18),0.35%,Lietuvos laisvės sąjunga,5,1,Breslaujos (Nr.110) apylinkė
Panemunės (Nr.18),0.17%,Tautinė partija Lietuvos kelias,3, ,Breslaujos (Nr.110) apylinkė
Panemunės (Nr.18),0.12%,Lietuvių tautininkų sąjunga,1,1,Breslaujos (Nr.110) apylinkė
Panemunės (Nr.18),27.45%,Darbo partija,469,44,Žiburio (Nr.109) apylinkė
Panemunės (Nr.18),20.28%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",341,38,Žiburio (Nr.109) apylinkė
Panemunės (Nr.18),19.42%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",335,28,Žiburio (Nr.109) apylinkė
Panemunės (Nr.18),8.40%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",144,13,Žiburio (Nr.109) apylinkė
Panemunės (Nr.18),11.08%,Liberalų ir centro sąjunga,190,17,Žiburio (Nr.109) apylinkė
Panemunės (Nr.18),5.99%,Valstiečių ir Naujosios demokratijos partijų sąjunga,104,8,Žiburio (Nr.109) apylinkė
Panemunės (Nr.18),1.77%,Lietuvos lenkų rinkimų akcija,27,6,Žiburio (Nr.109) apylinkė
Panemunės (Nr.18),2.57%,Krikščionių konservatorių socialinė sąjunga,41,7,Žiburio (Nr.109) apylinkė
Panemunės (Nr.18),1.23%,Lietuvos krikščionys demokratai,12,11,Žiburio (Nr.109) apylinkė
Panemunės (Nr.18),0.43%,Nacionalinė centro partija,8, ,Žiburio (Nr.109) apylinkė
Panemunės (Nr.18),0.37%,Respublikonų partija,7, ,Žiburio (Nr.109) apylinkė
Panemunės (Nr.18),0.27%,Lietuvos socialdemokratų sąjunga,5, ,Žiburio (Nr.109) apylinkė
Panemunės (Nr.18),0.11%,Lietuvos laisvės sąjunga,1,1,Žiburio (Nr.109) apylinkė
Panemunės (Nr.18),0.27%,Tautinė partija Lietuvos kelias,5, ,Žiburio (Nr.109) apylinkė
Panemunės (Nr.18),0.37%,Lietuvių tautininkų sąjunga,6,1,Žiburio (Nr.109) apylinkė
Panemunės (Nr.18),30.86%,Darbo partija,254,58,Skuodo (Nr.108) apylinkė
Panemunės (Nr.18),18.99%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",173,19,Skuodo (Nr.108) apylinkė
Panemunės (Nr.18),21.36%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",195,21,Skuodo (Nr.108) apylinkė
Panemunės (Nr.18),7.91%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",79,1,Skuodo (Nr.108) apylinkė
Panemunės (Nr.18),10.19%,Liberalų ir centro sąjunga,98,5,Skuodo (Nr.108) apylinkė
Panemunės (Nr.18),5.34%,Valstiečių ir Naujosios demokratijos partijų sąjunga,52,2,Skuodo (Nr.108) apylinkė
Panemunės (Nr.18),0.10%,Lietuvos lenkų rinkimų akcija,1, ,Skuodo (Nr.108) apylinkė
Panemunės (Nr.18),2.47%,Krikščionių konservatorių socialinė sąjunga,20,5,Skuodo (Nr.108) apylinkė
Panemunės (Nr.18),1.09%,Lietuvos krikščionys demokratai,10,1,Skuodo (Nr.108) apylinkė
Panemunės (Nr.18),0.30%,Nacionalinė centro partija,3, ,Skuodo (Nr.108) apylinkė
Panemunės (Nr.18),0.30%,Respublikonų partija,2,1,Skuodo (Nr.108) apylinkė
Panemunės (Nr.18),0.20%,Lietuvos socialdemokratų sąjunga,1,1,Skuodo (Nr.108) apylinkė
Panemunės (Nr.18),0.20%,Lietuvos laisvės sąjunga, ,2,Skuodo (Nr.108) apylinkė
Panemunės (Nr.18),0.59%,Tautinė partija Lietuvos kelias,5,1,Skuodo (Nr.108) apylinkė
Panemunės (Nr.18),0.10%,Lietuvių tautininkų sąjunga,1, ,Skuodo (Nr.108) apylinkė
Panemunės (Nr.18),33.65%,Darbo partija,317,67,Drobės (Nr.107) apylinkė
Panemunės (Nr.18),20.33%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",214,18,Drobės (Nr.107) apylinkė
Panemunės (Nr.18),15.78%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",162,18,Drobės (Nr.107) apylinkė
Panemunės (Nr.18),8.76%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",89,11,Drobės (Nr.107) apylinkė
Panemunės (Nr.18),9.11%,Liberalų ir centro sąjunga,97,7,Drobės (Nr.107) apylinkė
Panemunės (Nr.18),5.35%,Valstiečių ir Naujosios demokratijos partijų sąjunga,55,6,Drobės (Nr.107) apylinkė
Panemunės (Nr.18),0.96%,Lietuvos lenkų rinkimų akcija,9,2,Drobės (Nr.107) apylinkė
Panemunės (Nr.18),1.84%,Krikščionių konservatorių socialinė sąjunga,15,6,Drobės (Nr.107) apylinkė
Panemunės (Nr.18),1.75%,Lietuvos krikščionys demokratai,17,3,Drobės (Nr.107) apylinkė
Panemunės (Nr.18),0.35%,Nacionalinė centro partija,4, ,Drobės (Nr.107) apylinkė
Panemunės (Nr.18),0.70%,Respublikonų partija,7,1,Drobės (Nr.107) apylinkė
Panemunės (Nr.18),0.44%,Lietuvos socialdemokratų sąjunga,5, ,Drobės (Nr.107) apylinkė
Panemunės (Nr.18),0.44%,Lietuvos laisvės sąjunga,5, ,Drobės (Nr.107) apylinkė
Panemunės (Nr.18),0.26%,Tautinė partija Lietuvos kelias,2,1,Drobės (Nr.107) apylinkė
Panemunės (Nr.18),0.26%,Lietuvių tautininkų sąjunga,3, ,Drobės (Nr.107) apylinkė
Panemunės (Nr.18),30.71%,Darbo partija,254,66,Šančių (Nr.106) apylinkė
Panemunės (Nr.18),17.08%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",154,24,Šančių (Nr.106) apylinkė
Panemunės (Nr.18),18.23%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",168,22,Šančių (Nr.106) apylinkė
Panemunės (Nr.18),10.17%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",96,10,Šančių (Nr.106) apylinkė
Panemunės (Nr.18),8.35%,Liberalų ir centro sąjunga,87, ,Šančių (Nr.106) apylinkė
Panemunės (Nr.18),5.76%,Valstiečių ir Naujosios demokratijos partijų sąjunga,54,6,Šančių (Nr.106) apylinkė
Panemunės (Nr.18),0.19%,Lietuvos lenkų rinkimų akcija,2, ,Šančių (Nr.106) apylinkė
Panemunės (Nr.18),2.50%,Krikščionių konservatorių socialinė sąjunga,24,2,Šančių (Nr.106) apylinkė
Panemunės (Nr.18),2.78%,Lietuvos krikščionys demokratai,22,7,Šančių (Nr.106) apylinkė
Panemunės (Nr.18),0.96%,Nacionalinė centro partija,9,1,Šančių (Nr.106) apylinkė
Panemunės (Nr.18),0.29%,Respublikonų partija,2,1,Šančių (Nr.106) apylinkė
Panemunės (Nr.18),2.02%,Lietuvos socialdemokratų sąjunga,2,19,Šančių (Nr.106) apylinkė
Panemunės (Nr.18),0.19%,Lietuvos laisvės sąjunga, ,2,Šančių (Nr.106) apylinkė
Panemunės (Nr.18),0.48%,Tautinė partija Lietuvos kelias,4,1,Šančių (Nr.106) apylinkė
Panemunės (Nr.18),0.29%,Lietuvių tautininkų sąjunga,3, ,Šančių (Nr.106) apylinkė
Panemunės (Nr.18),30.01%,Darbo partija,234,52,Sodų (Nr.105) apylinkė
Panemunės (Nr.18),15.63%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",137,12,Sodų (Nr.105) apylinkė
Panemunės (Nr.18),23.50%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",204,20,Sodų (Nr.105) apylinkė
Panemunės (Nr.18),9.23%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",83,5,Sodų (Nr.105) apylinkė
Panemunės (Nr.18),10.49%,Liberalų ir centro sąjunga,90,10,Sodų (Nr.105) apylinkė
Panemunės (Nr.18),5.56%,Valstiečių ir Naujosios demokratijos partijų sąjunga,46,7,Sodų (Nr.105) apylinkė
Panemunės (Nr.18),0.10%,Lietuvos lenkų rinkimų akcija,1, ,Sodų (Nr.105) apylinkė
Panemunės (Nr.18),1.57%,Krikščionių konservatorių socialinė sąjunga,15, ,Sodų (Nr.105) apylinkė
Panemunės (Nr.18),1.15%,Lietuvos krikščionys demokratai,9,2,Sodų (Nr.105) apylinkė
Panemunės (Nr.18),0.73%,Nacionalinė centro partija,7, ,Sodų (Nr.105) apylinkė
Panemunės (Nr.18),0.52%,Respublikonų partija,4,1,Sodų (Nr.105) apylinkė
Panemunės (Nr.18),0.31%,Lietuvos socialdemokratų sąjunga,3, ,Sodų (Nr.105) apylinkė
Panemunės (Nr.18),0.42%,Lietuvos laisvės sąjunga,3,1,Sodų (Nr.105) apylinkė
Panemunės (Nr.18),0.42%,Tautinė partija Lietuvos kelias,3,1,Sodų (Nr.105) apylinkė
Panemunės (Nr.18),0.31%,Lietuvių tautininkų sąjunga,3, ,Sodų (Nr.105) apylinkė
Danės (Nr.19),25.82%,Darbo partija,125,9,Kuršių (Nr.65) apylinkė
Danės (Nr.19),13.87%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",69,3,Kuršių (Nr.65) apylinkė
Danės (Nr.19),20.62%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",99,8,Kuršių (Nr.65) apylinkė
Danės (Nr.19),7.32%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",35,3,Kuršių (Nr.65) apylinkė
Danės (Nr.19),14.84%,Liberalų ir centro sąjunga,70,7,Kuršių (Nr.65) apylinkė
Danės (Nr.19),6.94%,Valstiečių ir Naujosios demokratijos partijų sąjunga,33,3,Kuršių (Nr.65) apylinkė
Danės (Nr.19),5.39%,Lietuvos lenkų rinkimų akcija,28, ,Kuršių (Nr.65) apylinkė
Danės (Nr.19),3.28%,Krikščionių konservatorių socialinė sąjunga,16,1,Kuršių (Nr.65) apylinkė
Danės (Nr.19),0.39%,Lietuvos krikščionys demokratai,2, ,Kuršių (Nr.65) apylinkė
Danės (Nr.19),0.77%,Nacionalinė centro partija,4, ,Kuršių (Nr.65) apylinkė
Danės (Nr.19), ,Respublikonų partija, , ,Kuršių (Nr.65) apylinkė
Danės (Nr.19),0.39%,Lietuvos socialdemokratų sąjunga,2, ,Kuršių (Nr.65) apylinkė
Danės (Nr.19), ,Lietuvos laisvės sąjunga, , ,Kuršių (Nr.65) apylinkė
Danės (Nr.19),0.19%,Tautinė partija Lietuvos kelias,1, ,Kuršių (Nr.65) apylinkė
Danės (Nr.19),0.19%,Lietuvių tautininkų sąjunga,1, ,Kuršių (Nr.65) apylinkė
Danės (Nr.19),27.16%,Darbo partija,141,16,S.Daukanto (Nr.64) apylinkė
Danės (Nr.19),20.59%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",116,3,S.Daukanto (Nr.64) apylinkė
Danės (Nr.19),14.53%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",78,6,S.Daukanto (Nr.64) apylinkė
Danės (Nr.19),11.42%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",60,6,S.Daukanto (Nr.64) apylinkė
Danės (Nr.19),11.94%,Liberalų ir centro sąjunga,66,3,S.Daukanto (Nr.64) apylinkė
Danės (Nr.19),4.84%,Valstiečių ir Naujosios demokratijos partijų sąjunga,25,3,S.Daukanto (Nr.64) apylinkė
Danės (Nr.19),3.29%,Lietuvos lenkų rinkimų akcija,18,1,S.Daukanto (Nr.64) apylinkė
Danės (Nr.19),1.90%,Krikščionių konservatorių socialinė sąjunga,11, ,S.Daukanto (Nr.64) apylinkė
Danės (Nr.19),0.69%,Lietuvos krikščionys demokratai,4, ,S.Daukanto (Nr.64) apylinkė
Danės (Nr.19),1.38%,Nacionalinė centro partija,8, ,S.Daukanto (Nr.64) apylinkė
Danės (Nr.19),0.17%,Respublikonų partija,1, ,S.Daukanto (Nr.64) apylinkė
Danės (Nr.19),0.17%,Lietuvos socialdemokratų sąjunga,1, ,S.Daukanto (Nr.64) apylinkė
Danės (Nr.19),0.87%,Lietuvos laisvės sąjunga,5, ,S.Daukanto (Nr.64) apylinkė
Danės (Nr.19),0.87%,Tautinė partija Lietuvos kelias,5, ,S.Daukanto (Nr.64) apylinkė
Danės (Nr.19),0.17%,Lietuvių tautininkų sąjunga,1, ,S.Daukanto (Nr.64) apylinkė
Danės (Nr.19),29.63%,Darbo partija,380,31,Prekybos uosto (Nr.63) apylinkė
Danės (Nr.19),13.27%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",162,22,Prekybos uosto (Nr.63) apylinkė
Danės (Nr.19),12.26%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",155,15,Prekybos uosto (Nr.63) apylinkė
Danės (Nr.19),16.51%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",212,17,Prekybos uosto (Nr.63) apylinkė
Danės (Nr.19),11.25%,Liberalų ir centro sąjunga,145,11,Prekybos uosto (Nr.63) apylinkė
Danės (Nr.19),8.44%,Valstiečių ir Naujosios demokratijos partijų sąjunga,109,8,Prekybos uosto (Nr.63) apylinkė
Danės (Nr.19),4.25%,Lietuvos lenkų rinkimų akcija,57,2,Prekybos uosto (Nr.63) apylinkė
Danės (Nr.19),2.16%,Krikščionių konservatorių socialinė sąjunga,27,3,Prekybos uosto (Nr.63) apylinkė
Danės (Nr.19),0.50%,Lietuvos krikščionys demokratai,4,3,Prekybos uosto (Nr.63) apylinkė
Danės (Nr.19),0.29%,Nacionalinė centro partija,4, ,Prekybos uosto (Nr.63) apylinkė
Danės (Nr.19),0.36%,Respublikonų partija,5, ,Prekybos uosto (Nr.63) apylinkė
Danės (Nr.19),0.14%,Lietuvos socialdemokratų sąjunga,2, ,Prekybos uosto (Nr.63) apylinkė
Danės (Nr.19),0.58%,Lietuvos laisvės sąjunga,8, ,Prekybos uosto (Nr.63) apylinkė
Danės (Nr.19),0.36%,Tautinė partija Lietuvos kelias,5, ,Prekybos uosto (Nr.63) apylinkė
Danės (Nr.19), ,Lietuvių tautininkų sąjunga, , ,Prekybos uosto (Nr.63) apylinkė
Danės (Nr.19),47.88%,Darbo partija,305, ,Jūreivių (Nr.62) apylinkė
Danės (Nr.19),11.62%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",74, ,Jūreivių (Nr.62) apylinkė
Danės (Nr.19),4.24%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",27, ,Jūreivių (Nr.62) apylinkė
Danės (Nr.19),14.76%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",94, ,Jūreivių (Nr.62) apylinkė
Danės (Nr.19),3.14%,Liberalų ir centro sąjunga,20, ,Jūreivių (Nr.62) apylinkė
Danės (Nr.19),9.26%,Valstiečių ir Naujosios demokratijos partijų sąjunga,59, ,Jūreivių (Nr.62) apylinkė
Danės (Nr.19),0.78%,Lietuvos lenkų rinkimų akcija,5, ,Jūreivių (Nr.62) apylinkė
Danės (Nr.19),1.26%,Krikščionių konservatorių socialinė sąjunga,8, ,Jūreivių (Nr.62) apylinkė
Danės (Nr.19),1.26%,Lietuvos krikščionys demokratai,8, ,Jūreivių (Nr.62) apylinkė
Danės (Nr.19),0.78%,Nacionalinė centro partija,5, ,Jūreivių (Nr.62) apylinkė
Danės (Nr.19),0.94%,Respublikonų partija,6, ,Jūreivių (Nr.62) apylinkė
Danės (Nr.19),0.16%,Lietuvos socialdemokratų sąjunga,1, ,Jūreivių (Nr.62) apylinkė
Danės (Nr.19),1.41%,Lietuvos laisvės sąjunga,9, ,Jūreivių (Nr.62) apylinkė
Danės (Nr.19),1.73%,Tautinė partija Lietuvos kelias,11, ,Jūreivių (Nr.62) apylinkė
Danės (Nr.19),0.78%,Lietuvių tautininkų sąjunga,5, ,Jūreivių (Nr.62) apylinkė
Danės (Nr.19),34.06%,Darbo partija,146,11,Molo (Nr.60) apylinkė
Danės (Nr.19),13.02%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",59,1,Molo (Nr.60) apylinkė
Danės (Nr.19),16.27%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",65,10,Molo (Nr.60) apylinkė
Danės (Nr.19),8.46%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",38,1,Molo (Nr.60) apylinkė
Danės (Nr.19),16.27%,Liberalų ir centro sąjunga,68,7,Molo (Nr.60) apylinkė
Danės (Nr.19),6.07%,Valstiečių ir Naujosios demokratijos partijų sąjunga,25,3,Molo (Nr.60) apylinkė
Danės (Nr.19), ,Lietuvos lenkų rinkimų akcija, , ,Molo (Nr.60) apylinkė
Danės (Nr.19),1.52%,Krikščionių konservatorių socialinė sąjunga,5,2,Molo (Nr.60) apylinkė
Danės (Nr.19),1.74%,Lietuvos krikščionys demokratai,8, ,Molo (Nr.60) apylinkė
Danės (Nr.19),0.65%,Nacionalinė centro partija,3, ,Molo (Nr.60) apylinkė
Danės (Nr.19),0.43%,Respublikonų partija,1,1,Molo (Nr.60) apylinkė
Danės (Nr.19), ,Lietuvos socialdemokratų sąjunga, , ,Molo (Nr.60) apylinkė
Danės (Nr.19),0.43%,Lietuvos laisvės sąjunga,2, ,Molo (Nr.60) apylinkė
Danės (Nr.19),0.87%,Tautinė partija Lietuvos kelias,4, ,Molo (Nr.60) apylinkė
Danės (Nr.19),0.22%,Lietuvių tautininkų sąjunga,1, ,Molo (Nr.60) apylinkė
Danės (Nr.19),19.66%,Darbo partija,33,2,Girulių (Nr.59) apylinkė
Danės (Nr.19),15.17%,"A.Brazausko ir A.Paulausko koalicija ""Už darbą Lietuvai""",26,1,Girulių (Nr.59) apylinkė
Danės (Nr.19),19.66%,"Tėvynės sąjunga (konservatoriai, politiniai kaliniai ir tremtiniai, krikščioniškieji demokratai)",28,7,Girulių (Nr.59) apylinkė
Danės (Nr.19),13.48%,"Rolando Pakso koalicija ""Už tvarką ir teisingumą""",23,1,Girulių (Nr.59) apylinkė
Danės (Nr.19),17.42%,Liberalų ir centro sąjunga,28,3,Girulių (Nr.59) apylinkė
Danės (Nr.19),7.30%,Valstiečių ir Naujosios demokratijos partijų sąjunga,11,2,Girulių (Nr.59) apylinkė
Danės (Nr.19),0.56%,Lietuvos lenkų rinkimų akcija, ,1,Girulių (Nr.59) apylinkė
Danės (Nr.19),2.25%,Krikščionių konservatorių socialinė sąjunga,4, ,Girulių (Nr.59) apylinkė
Danės (Nr.19),2.81%,Lietuvos krikščionys demokratai,4,1,Girulių (Nr.59) apylinkė
Danės (Nr.19),1.12%,Nacionalinė centro partija,2, ,Girulių (Nr.59) apylinkė
Danės (Nr.19), ,Respublikonų partija, , ,Girulių (Nr.59) apylinkė
Danės (Nr.19), ,Lietuvos socialdemokratų sąjunga, , ,Girulių (Nr.59) apylinkė
Danės (Nr.19),0.56%,Lietuvos laisvės sąjunga,1, ,Girulių (Nr.59) apylinkė
Danės (Nr.19), ,Tautinė partija Lietuvos kelias, , ,Girulių (Nr.59) apylinkė
Danės (Nr.19), ,Lietuvių tautininkų sąjunga, , ,Girulių (Nr.59) apylinkė
