kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Egidijus KLUMBYS,,"40,57%",53,"40,11%",18,Laukžemės  (Nr.14) apylinkė  
Vaidotas BACEVIČIUS,,"25,00%",10,"25,00%",5,Mančių  (Nr.13) apylinkė  
Egidijus KLUMBYS,,"75,00%",44,"75,00%",1,Mančių  (Nr.13) apylinkė  
Vaidotas BACEVIČIUS,,"58,60%",95,"57,07%",14,Grūšlaukės  (Nr.12) apylinkė  
Egidijus KLUMBYS,,"41,40%",66,"40,31%",11,Grūšlaukės  (Nr.12) apylinkė  
Vaidotas BACEVIČIUS,,"43,31%",39,"42,64%",16,Kumpikų  (Nr.11) apylinkė  
Egidijus KLUMBYS,,"56,69%",62,"55,81%",10,Kumpikų  (Nr.11) apylinkė  
Vaidotas BACEVIČIUS,,"59,18%",59,"56,86%",28,Kašučių  (Nr.10) apylinkė  
Egidijus KLUMBYS,,"40,82%",42,"39,22%",18,Kašučių  (Nr.10) apylinkė  
Vaidotas BACEVIČIUS,,"59,63%",64,"57,83%",32,Lazdininkų  (Nr.9) apylinkė  
Egidijus KLUMBYS,,"40,37%",42,"39,16%",23,Lazdininkų  (Nr.9) apylinkė  
Vaidotas BACEVIČIUS,,"62,35%",261,"60,89%",52,Darbėnų  (Nr.8) apylinkė  
Egidijus KLUMBYS,,"37,65%",152,"36,77%",37,Darbėnų  (Nr.8) apylinkė  
Vaidotas BACEVIČIUS,,"54,18%",217,"52,43%",42,Salantų  (Nr.7) apylinkė  
Egidijus KLUMBYS,,"45,82%",207,"44,33%",12,Salantų  (Nr.7) apylinkė  
Vaidotas BACEVIČIUS,,"62,43%",417,"60,69%",40,Kretingos  (Nr.6) apylinkė  
Egidijus KLUMBYS,,"37,57%",241,"36,52%",34,Kretingos  (Nr.6) apylinkė  
Vaidotas BACEVIČIUS,,"59,32%",424,"57,99%",66,S.Daukanto  (Nr.5) apylinkė  
Egidijus KLUMBYS,,"40,68%",296,"39,76%",40,S.Daukanto  (Nr.5) apylinkė  
Vaidotas BACEVIČIUS,,"64,89%",427,"63,33%",48,Vytauto  (Nr.4) apylinkė  
Egidijus KLUMBYS,,"35,11%",232,"34,27%",25,Vytauto  (Nr.4) apylinkė  
Vaidotas BACEVIČIUS,,"64,29%",608,"62,66%",60,J.Pabrėžos  (Nr.3) apylinkė  
Egidijus KLUMBYS,,"35,71%",343,"34,80%",28,J.Pabrėžos  (Nr.3) apylinkė  
Vaidotas BACEVIČIUS,,"71,47%",686,"69,77%",78,M.Daujoto  (Nr.2) apylinkė  
Egidijus KLUMBYS,,"28,53%",276,"27,85%",29,M.Daujoto  (Nr.2) apylinkė  
Vaidotas BACEVIČIUS,,"69,35%",274,"68,41%",27,Parko  (Nr.1) apylinkė  
Egidijus KLUMBYS,,"30,65%",120,"30,23%",13,Parko  (Nr.1) apylinkė  
Vida Marija ČIGRIEJIENĖ,,"66,56%",409,"64,35%",17,Vaišvydavos  (Nr.123) apylinkė  
Tomas EITUTIS,,"33,44%",212,"32,33%",2,Vaišvydavos  (Nr.123) apylinkė  
Kazys STARKEVIČIUS,,"48,56%",316,"45,85%",21,Nemuno  (Nr.111) apylinkė  
Violeta BOREIKIENĖ,,"51,44%",335,"48,57%",22,Nemuno  (Nr.111) apylinkė  
Kęstutis GLAVECKAS,,"68,89%",835,"66,11%",31,Atžalyno  (Nr.86) apylinkė  
Loreta KUDARIENĖ,,"31,11%",367,"29,85%",24,Atžalyno  (Nr.86) apylinkė  
Arimantas DUMČIUS,,"64,55%",838,"61,71%",45,P. Lukšio  (Nr.72) apylinkė  
Stanislovas BUŠKEVIČIUS,,"35,45%",473,"33,89%",12,P. Lukšio  (Nr.72) apylinkė  
Rasa JUKNEVIČIENĖ,,"55,31%",294,"51,19%",8,Vaidilutės  (Nr.65) apylinkė  
Dalia TEIŠERSKYTĖ,,"44,69%",241,"41,36%",3,Vaidilutės  (Nr.65) apylinkė  
Vincė Vaidevutė MARGEVIČIENĖ,,"64,36%",341,"60,10%",22,Sodų  (Nr.105) apylinkė  
Erikas TAMAŠAUSKAS,,"35,64%",181,"33,28%",20,Sodų  (Nr.105) apylinkė  
Rytas KUPČINSKAS,,"55,48%",304,"52,68%",30,Romainių  (Nr.127) apylinkė  
Saulius STOMA,,"44,52%",259,"42,27%",9,Romainių  (Nr.127) apylinkė  
Rimantas Jonas DAGYS,,"67,99%",654,"64,73%",47,Linkuvos  (Nr.13) apylinkė  
Erikas KALPOKAS,,"32,01%",311,"30,47%",19,Linkuvos  (Nr.13) apylinkė  
Artūras MELIANAS,,"23,73%",76,"23,08%",8,Pramonės  (Nr.471) apylinkė  
Tadeuš ANDŽEJEVSKI,,"76,27%",243,"74,18%",27,Pramonės  (Nr.471) apylinkė  
Gintaras STEPONAVIČIUS,,"41,53%",331,"39,88%",12,Paparčio  (Nr.417) apylinkė  
Algis STRELČIŪNAS,,"58,47%",469,"56,16%",14,Paparčio  (Nr.417) apylinkė  
Danutė BEKINTIENĖ,,"83,61%",838,"80,43%",29,Pilaitės  (Nr.369) apylinkė  
Henrikas MACKELA,,"16,39%",159,"15,77%",11,Pilaitės  (Nr.369) apylinkė  
Paulius SAUDARGAS,,"63,23%",757,"58,29%",27,Įsruties  (Nr.311) apylinkė  
Rimantas REMEIKA,,"36,77%",452,"33,90%",4,Įsruties  (Nr.311) apylinkė  
Audronius AŽUBALIS,,"52,89%",480,"49,56%",23,Statybininkų  (Nr.305) apylinkė  
Vilija BLINKEVIČIŪTĖ,,"47,11%",433,"44,14%",15,Statybininkų  (Nr.305) apylinkė  
Raimondas ŠUKYS,,"52,25%",268,"48,10%",11,Bajorų  (Nr.215) apylinkė  
Rūta RUTKELYTĖ,,"47,75%",247,"43,97%",8,Bajorų  (Nr.215) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"57,25%",296,"53,02%",20,Kalvarijų  (Nr.166) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"42,75%",229,"39,60%",7,Kalvarijų  (Nr.166) apylinkė  
Andrius KUBILIUS,,"44,23%",171,"38,66%",13,Popieriaus  (Nr.201) apylinkė  
Gintautas BABRAVIČIUS,,"55,77%",209,"48,74%",23,Popieriaus  (Nr.201) apylinkė  
Mantas ADOMĖNAS,,"52,63%",593,"49,71%",17,Baltupių  (Nr.203) apylinkė  
Artūras ZUOKAS,,"47,37%",547,"44,74%",2,Baltupių  (Nr.203) apylinkė  
Mantas ADOMĖNAS,,"53,88%",308,"49,63%",25,V. Šopeno  (Nr.67) apylinkė  
Artūras ZUOKAS,,"46,12%",265,"42,47%",20,V. Šopeno  (Nr.67) apylinkė  
Mantas ADOMĖNAS,,"53,50%",469,"50,80%",36,M. Daukšos  (Nr.66) apylinkė  
Artūras ZUOKAS,,"46,50%",395,"44,16%",44,M. Daukšos  (Nr.66) apylinkė  
Mantas ADOMĖNAS,,"51,46%",317,"47,18%",18,A.Vienuolio  (Nr.65) apylinkė  
Artūras ZUOKAS,,"48,54%",307,"44,51%",9,A.Vienuolio  (Nr.65) apylinkė  
Mantas ADOMĖNAS,,"51,82%",442,"49,03%",14,Naugarduko  (Nr.62) apylinkė  
Artūras ZUOKAS,,"48,18%",404,"45,59%",20,Naugarduko  (Nr.62) apylinkė  
Mantas ADOMĖNAS,,"55,81%",307,"53,58%",15,S. Nėries  (Nr.60) apylinkė  
Artūras ZUOKAS,,"44,19%",247,"42,43%",8,S. Nėries  (Nr.60) apylinkė  
Mantas ADOMĖNAS,,"52,01%",372,"49,33%",67,V. Sirokomlės  (Nr.59) apylinkė  
Artūras ZUOKAS,,"47,99%",361,"45,51%",44,V. Sirokomlės  (Nr.59) apylinkė  
Mantas ADOMĖNAS,,"55,15%",598,"51,24%",61,Senvagės  (Nr.57) apylinkė  
Artūras ZUOKAS,,"44,85%",506,"41,68%",30,Senvagės  (Nr.57) apylinkė  
Mantas ADOMĖNAS,,"53,03%",375,"48,88%",19,Licėjaus  (Nr.56) apylinkė  
Artūras ZUOKAS,,"46,97%",339,"43,30%",10,Licėjaus  (Nr.56) apylinkė  
Mantas ADOMĖNAS,,"50,49%",555,"47,03%",16,Didlaukio  (Nr.55) apylinkė  
Artūras ZUOKAS,,"49,51%",550,"46,13%",10,Didlaukio  (Nr.55) apylinkė  
Mantas ADOMĖNAS,,"50,25%",455,"47,87%",39,A. Juozapavičiaus  (Nr.54) apylinkė  
Artūras ZUOKAS,,"49,75%",455,"47,38%",34,A. Juozapavičiaus  (Nr.54) apylinkė  
Mantas ADOMĖNAS,,"48,92%",485,"46,40%",11,A. Krutulio  (Nr.53) apylinkė  
Artūras ZUOKAS,,"51,08%",508,"48,46%",10,A. Krutulio  (Nr.53) apylinkė  
Mantas ADOMĖNAS,,"45,88%",399,"43,78%",13,Užupio  (Nr.52) apylinkė  
Artūras ZUOKAS,,"54,12%",469,"51,65%",17,Užupio  (Nr.52) apylinkė  
Mantas ADOMĖNAS,,"58,55%",232,"56,25%",11,Dailės  (Nr.51) apylinkė  
Artūras ZUOKAS,,"41,45%",166,"39,81%",6,Dailės  (Nr.51) apylinkė  
Andrius KUBILIUS,,"62,57%",633,"61,01%",29,Balsių  (Nr.200) apylinkė  
Gintautas BABRAVIČIUS,,"37,43%",382,"36,50%",14,Balsių  (Nr.200) apylinkė  
Andrius KUBILIUS,,"52,91%",174,"49,14%",26,Antavilių  (Nr.120) apylinkė  
Gintautas BABRAVIČIUS,,"47,09%",138,"43,73%",40,Antavilių  (Nr.120) apylinkė  
Andrius KUBILIUS,,"62,18%",189,"60,25%",5,Karačiūnų  (Nr.119) apylinkė  
Gintautas BABRAVIČIUS,,"37,82%",112,"36,65%",6,Karačiūnų  (Nr.119) apylinkė  
Andrius KUBILIUS,,"46,60%",205,"40,94%",21,Pelesos  (Nr.118) apylinkė  
Gintautas BABRAVIČIUS,,"53,40%",223,"46,92%",36,Pelesos  (Nr.118) apylinkė  
Andrius KUBILIUS,,"55,00%",301,"50,39%",18,Liepkalnio  (Nr.116) apylinkė  
Gintautas BABRAVIČIUS,,"45,00%",255,"41,23%",6,Liepkalnio  (Nr.116) apylinkė  
Andrius KUBILIUS,,"53,45%",256,"48,83%",15,Markučių  (Nr.115) apylinkė  
Gintautas BABRAVIČIUS,,"46,55%",230,"42,52%",6,Markučių  (Nr.115) apylinkė  
Andrius KUBILIUS,,"61,30%",564,"59,04%",79,Saulėtekio  (Nr.112) apylinkė  
Gintautas BABRAVIČIUS,,"38,70%",385,"37,28%",21,Saulėtekio  (Nr.112) apylinkė  
Andrius KUBILIUS,,"62,95%",1022,"60,56%",62,B. Sruogos  (Nr.111) apylinkė  
Gintautas BABRAVIČIUS,,"37,05%",599,"35,64%",39,B. Sruogos  (Nr.111) apylinkė  
Andrius KUBILIUS,,"62,26%",651,"58,93%",22,Švyturio  (Nr.109) apylinkė  
Gintautas BABRAVIČIUS,,"37,74%",379,"35,73%",29,Švyturio  (Nr.109) apylinkė  
Andrius KUBILIUS,,"60,52%",745,"56,68%",40,Antakalnio  (Nr.107) apylinkė  
Gintautas BABRAVIČIUS,,"39,48%",491,"36,97%",21,Antakalnio  (Nr.107) apylinkė  
Andrius KUBILIUS,,"63,25%",726,"59,30%",33,Šilo  (Nr.105) apylinkė  
Gintautas BABRAVIČIUS,,"36,75%",424,"34,45%",17,Šilo  (Nr.105) apylinkė  
Andrius KUBILIUS,,"58,29%",862,"55,08%",38,L. Sapiegos  (Nr.104) apylinkė  
Gintautas BABRAVIČIUS,,"41,71%",615,"39,41%",29,L. Sapiegos  (Nr.104) apylinkė  
Andrius KUBILIUS,,"61,43%",167,"58,44%",13,Olandų  (Nr.102) apylinkė  
Gintautas BABRAVIČIUS,,"38,57%",109,"36,69%",4,Olandų  (Nr.102) apylinkė  
Andrius KUBILIUS,,"60,96%",517,"58,36%",17,Filaretų  (Nr.101) apylinkė  
Gintautas BABRAVIČIUS,,"39,04%",335,"37,38%",7,Filaretų  (Nr.101) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"66,11%",294,"61,81%",20,Verkių  (Nr.165) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"33,89%",155,"31,69%",6,Verkių  (Nr.165) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"57,45%",314,"54,00%",10,Apkasų  (Nr.164) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"42,55%",237,"40,00%",3,Apkasų  (Nr.164) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"60,36%",670,"57,91%",29,Asiūklių  (Nr.163) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"39,64%",438,"38,03%",21,Asiūklių  (Nr.163) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"57,52%",364,"53,13%",26,Minties  (Nr.162) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"42,48%",278,"39,24%",10,Minties  (Nr.162) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"63,04%",356,"59,97%",26,Trimitų  (Nr.161) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"36,96%",210,"35,16%",14,Trimitų  (Nr.161) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"64,70%",391,"61,45%",25,Tuskulėnų  (Nr.160) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"35,30%",218,"33,53%",9,Tuskulėnų  (Nr.160) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"60,07%",479,"57,29%",28,Rinktinės  (Nr.159) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"39,93%",323,"38,08%",14,Rinktinės  (Nr.159) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"56,29%",348,"52,73%",28,Kazliškių  (Nr.158) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"43,71%",284,"40,95%",8,Kazliškių  (Nr.158) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"66,96%",672,"63,22%",19,Sporto  (Nr.157) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"33,04%",334,"31,20%",7,Sporto  (Nr.157) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"61,65%",528,"57,55%",17,Raitininkų  (Nr.156) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"38,35%",327,"35,80%",12,Raitininkų  (Nr.156) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"52,11%",435,"49,28%",10,Moksleivių  (Nr.155) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"47,89%",403,"45,29%",6,Moksleivių  (Nr.155) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"55,48%",371,"51,47%",14,Miestelio  (Nr.154) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"44,52%",304,"41,31%",5,Miestelio  (Nr.154) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"56,61%",494,"53,71%",20,Prekybininkų  (Nr.153) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"43,39%",374,"41,17%",20,Prekybininkų  (Nr.153) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"50,07%",350,"47,34%",23,Kareivių  (Nr.152) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"49,93%",349,"47,21%",23,Kareivių  (Nr.152) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"61,00%",511,"57,17%",27,Žirmūnų  (Nr.151) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"39,00%",333,"36,56%",11,Žirmūnų  (Nr.151) apylinkė  
Vilija ALEKNAITĖ ABRAMIKIENĖ,,"71,91%",846,"69,50%",22,Muitininkų  (Nr.24) apylinkė  
Vytenis Povilas ANDRIUKAITIS,,"28,09%",329,"27,14%",10,Muitininkų  (Nr.24) apylinkė  
Raimondas ŠUKYS,,"53,65%",348,"52,06%",5,Pavilnionių  (Nr.214) apylinkė  
Rūta RUTKELYTĖ,,"46,35%",299,"44,99%",6,Pavilnionių  (Nr.214) apylinkė  
Raimondas ŠUKYS,,"51,39%",471,"47,90%",8,S. Nėries  (Nr.213) apylinkė  
Rūta RUTKELYTĖ,,"48,61%",440,"45,30%",13,S. Nėries  (Nr.213) apylinkė  
Raimondas ŠUKYS,,"51,48%",765,"48,84%",17,Rugių  (Nr.212) apylinkė  
Rūta RUTKELYTĖ,,"48,52%",718,"46,03%",19,Rugių  (Nr.212) apylinkė  
Raimondas ŠUKYS,,"51,77%",454,"48,30%",14,Gedvydžių  (Nr.211) apylinkė  
Rūta RUTKELYTĖ,,"48,23%",422,"44,99%",14,Gedvydžių  (Nr.211) apylinkė  
Raimondas ŠUKYS,,"52,18%",314,"50,00%",9,P. Žadeikos  (Nr.210) apylinkė  
Rūta RUTKELYTĖ,,"47,82%",291,"45,82%",5,P. Žadeikos  (Nr.210) apylinkė  
Raimondas ŠUKYS,,"50,69%",540,"48,38%",11,L. Giros  (Nr.209) apylinkė  
Rūta RUTKELYTĖ,,"49,31%",522,"47,06%",14,L. Giros  (Nr.209) apylinkė  
Raimondas ŠUKYS,,"56,37%",444,"52,53%",12,Kaimelio  (Nr.208) apylinkė  
Rūta RUTKELYTĖ,,"43,63%",341,"40,67%",12,Kaimelio  (Nr.208) apylinkė  
Raimondas ŠUKYS,,"55,71%",606,"52,38%",33,S. Stanevičiaus  (Nr.207) apylinkė  
Rūta RUTKELYTĖ,,"44,29%",477,"41,64%",31,S. Stanevičiaus  (Nr.207) apylinkė  
Raimondas ŠUKYS,,"51,45%",557,"47,89%",11,Jovaro  (Nr.206) apylinkė  
Rūta RUTKELYTĖ,,"48,55%",526,"45,19%",10,Jovaro  (Nr.206) apylinkė  
Raimondas ŠUKYS,,"49,33%",463,"45,77%",18,Fabijoniškių  (Nr.205) apylinkė  
Rūta RUTKELYTĖ,,"50,67%",468,"47,00%",26,Fabijoniškių  (Nr.205) apylinkė  
Raimondas ŠUKYS,,"50,00%",790,"48,24%",30,Mokyklos  (Nr.202) apylinkė  
Rūta RUTKELYTĖ,,"50,00%",794,"48,24%",26,Mokyklos  (Nr.202) apylinkė  
Audronius AŽUBALIS,,"46,25%",559,"43,78%",15,Gelvonų  (Nr.262) apylinkė  
Vilija BLINKEVIČIŪTĖ,,"53,75%",639,"50,88%",28,Gelvonų  (Nr.262) apylinkė  
Audronius AŽUBALIS,,"50,70%",595,"48,19%",18,Paberžės  (Nr.261) apylinkė  
Vilija BLINKEVIČIŪTĖ,,"49,30%",579,"46,86%",17,Paberžės  (Nr.261) apylinkė  
Audronius AŽUBALIS,,"46,18%",298,"43,67%",16,Žygimanto Augusto  (Nr.260) apylinkė  
Vilija BLINKEVIČIŪTĖ,,"53,82%",351,"50,90%",15,Žygimanto Augusto  (Nr.260) apylinkė  
Audronius AŽUBALIS,,"54,62%",522,"52,78%",28,Ukmergės  (Nr.259) apylinkė  
Vilija BLINKEVIČIŪTĖ,,"45,38%",436,"43,86%",21,Ukmergės  (Nr.259) apylinkė  
Audronius AŽUBALIS,,"46,96%",354,"45,21%",9,Šeškinės  (Nr.258) apylinkė  
Vilija BLINKEVIČIŪTĖ,,"53,04%",403,"51,06%",7,Šeškinės  (Nr.258) apylinkė  
Audronius AŽUBALIS,,"49,07%",439,"46,81%",9,Dūkštų  (Nr.257) apylinkė  
Vilija BLINKEVIČIŪTĖ,,"50,93%",450,"48,59%",15,Dūkštų  (Nr.257) apylinkė  
Audronius AŽUBALIS,,"51,17%",569,"48,84%",20,Musninkų  (Nr.256) apylinkė  
Vilija BLINKEVIČIŪTĖ,,"48,83%",538,"46,60%",24,Musninkų  (Nr.256) apylinkė  
Audronius AŽUBALIS,,"47,51%",476,"45,38%",10,Čiobiškio  (Nr.255) apylinkė  
Vilija BLINKEVIČIŪTĖ,,"52,49%",517,"50,14%",20,Čiobiškio  (Nr.255) apylinkė  
Audronius AŽUBALIS,,"52,91%",397,"49,64%",21,Mokslo  (Nr.254) apylinkė  
Vilija BLINKEVIČIŪTĖ,,"47,09%",359,"44,18%",13,Mokslo  (Nr.254) apylinkė  
Audronius AŽUBALIS,,"47,36%",364,"44,92%",21,Lūžių  (Nr.253) apylinkė  
Vilija BLINKEVIČIŪTĖ,,"52,64%",409,"49,94%",19,Lūžių  (Nr.253) apylinkė  
Audronius AŽUBALIS,,"56,70%",359,"51,42%",22,Viršuliškių  (Nr.252) apylinkė  
Vilija BLINKEVIČIŪTĖ,,"43,30%",280,"39,27%",11,Viršuliškių  (Nr.252) apylinkė  
Audronius AŽUBALIS,,"53,26%",242,"50,50%",11,Ozo  (Nr.251) apylinkė  
Vilija BLINKEVIČIŪTĖ,,"46,74%",211,"44,31%",11,Ozo  (Nr.251) apylinkė  
Paulius SAUDARGAS,,"56,36%",644,"53,68%",12,Pašilaičių  (Nr.309) apylinkė  
Rimantas REMEIKA,,"43,64%",493,"41,57%",15,Pašilaičių  (Nr.309) apylinkė  
Paulius SAUDARGAS,,"54,38%",603,"51,12%",12,Medeinos  (Nr.308) apylinkė  
Rimantas REMEIKA,,"45,62%",501,"42,89%",15,Medeinos  (Nr.308) apylinkė  
Paulius SAUDARGAS,,"55,54%",707,"51,66%",10,Žemynos  (Nr.307) apylinkė  
Rimantas REMEIKA,,"44,46%",563,"41,35%",11,Žemynos  (Nr.307) apylinkė  
Paulius SAUDARGAS,,"52,97%",475,"46,32%",16,Sietuvos  (Nr.306) apylinkė  
Rimantas REMEIKA,,"47,03%",423,"41,13%",13,Sietuvos  (Nr.306) apylinkė  
Paulius SAUDARGAS,,"48,81%",552,"45,53%",23,M. Biržiškos  (Nr.304) apylinkė  
Rimantas REMEIKA,,"51,19%",584,"47,74%",19,M. Biržiškos  (Nr.304) apylinkė  
Paulius SAUDARGAS,,"49,32%",538,"46,57%",5,Justiniškių  (Nr.303) apylinkė  
Rimantas REMEIKA,,"50,68%",545,"47,86%",13,Justiniškių  (Nr.303) apylinkė  
Paulius SAUDARGAS,,"50,34%",586,"47,73%",12,Taikos  (Nr.302) apylinkė  
Rimantas REMEIKA,,"49,66%",587,"47,09%",3,Taikos  (Nr.302) apylinkė  
Paulius SAUDARGAS,,"55,43%",518,"51,86%",13,Rygos  (Nr.301) apylinkė  
Rimantas REMEIKA,,"44,57%",418,"41,70%",9,Rygos  (Nr.301) apylinkė  
Paulius SAUDARGAS,,"61,93%",508,"59,98%",24,J. Baltrušaičio  (Nr.216) apylinkė  
Rimantas REMEIKA,,"38,07%",313,"36,87%",14,J. Baltrušaičio  (Nr.216) apylinkė  
Paulius SAUDARGAS,,"48,62%",488,"45,14%",23,Gabijos  (Nr.204) apylinkė  
Rimantas REMEIKA,,"51,38%",527,"47,70%",13,Gabijos  (Nr.204) apylinkė  
Danutė BEKINTIENĖ,,"62,66%",278,"60,29%",9,D. Gerbutavičiaus  (Nr.368) apylinkė  
Henrikas MACKELA,,"37,34%",166,"35,92%",5,D. Gerbutavičiaus  (Nr.368) apylinkė  
Danutė BEKINTIENĖ,,"62,84%",384,"60,43%",10,Saturno  (Nr.367) apylinkė  
Henrikas MACKELA,,"37,16%",232,"35,74%",1,Saturno  (Nr.367) apylinkė  
Danutė BEKINTIENĖ,,"64,67%",314,"61,24%",21,V. Vaitkaus  (Nr.366) apylinkė  
Henrikas MACKELA,,"35,33%",179,"33,46%",4,V. Vaitkaus  (Nr.366) apylinkė  
Danutė BEKINTIENĖ,,"67,25%",375,"64,77%",11,I. Šimulionio  (Nr.365) apylinkė  
Henrikas MACKELA,,"32,75%",186,"31,54%",2,I. Šimulionio  (Nr.365) apylinkė  
Danutė BEKINTIENĖ,,"68,19%",367,"65,65%",21,Laisvės  (Nr.364) apylinkė  
Henrikas MACKELA,,"31,81%",170,"30,63%",11,Laisvės  (Nr.364) apylinkė  
Danutė BEKINTIENĖ,,"68,66%",381,"65,00%",9,Merkurijaus  (Nr.363) apylinkė  
Henrikas MACKELA,,"31,34%",174,"29,67%",4,Merkurijaus  (Nr.363) apylinkė  
Danutė BEKINTIENĖ,,"63,25%",347,"59,67%",11,Poliklinikos  (Nr.362) apylinkė  
Henrikas MACKELA,,"36,75%",206,"34,67%",2,Poliklinikos  (Nr.362) apylinkė  
Danutė BEKINTIENĖ,,"64,23%",375,"61,17%",11,A. P. Kavoliuko  (Nr.361) apylinkė  
Henrikas MACKELA,,"35,77%",213,"34,07%",2,A. P. Kavoliuko  (Nr.361) apylinkė  
Danutė BEKINTIENĖ,,"71,60%",386,"68,24%",20,A. J. Povilaičio  (Nr.360) apylinkė  
Henrikas MACKELA,,"28,40%",156,"27,06%",5,A. J. Povilaičio  (Nr.360) apylinkė  
Danutė BEKINTIENĖ,,"59,36%",276,"56,71%",3,R. Jankausko  (Nr.359) apylinkė  
Henrikas MACKELA,,"40,64%",190,"38,82%",1,R. Jankausko  (Nr.359) apylinkė  
Danutė BEKINTIENĖ,,"66,49%",357,"64,27%",10,Dovanos  (Nr.358) apylinkė  
Henrikas MACKELA,,"33,51%",180,"32,40%",5,Dovanos  (Nr.358) apylinkė  
Danutė BEKINTIENĖ,,"58,30%",300,"55,88%",9,V. Druskio  (Nr.357) apylinkė  
Henrikas MACKELA,,"41,70%",217,"39,96%",4,V. Druskio  (Nr.357) apylinkė  
Danutė BEKINTIENĖ,,"70,88%",471,"67,70%",11,V. Maciulevičiaus  (Nr.356) apylinkė  
Henrikas MACKELA,,"29,12%",189,"27,81%",9,V. Maciulevičiaus  (Nr.356) apylinkė  
Danutė BEKINTIENĖ,,"60,08%",287,"57,28%",8,L. Asanavičiūtės  (Nr.355) apylinkė  
Henrikas MACKELA,,"39,92%",194,"38,06%",2,L. Asanavičiūtės  (Nr.355) apylinkė  
Danutė BEKINTIENĖ,,"69,63%",805,"66,59%",34,Bokšto  (Nr.353) apylinkė  
Henrikas MACKELA,,"30,37%",359,"29,05%",7,Bokšto  (Nr.353) apylinkė  
Danutė BEKINTIENĖ,,"69,94%",791,"66,72%",35,Sausio 13-osios  (Nr.352) apylinkė  
Henrikas MACKELA,,"30,06%",347,"28,68%",8,Sausio 13-osios  (Nr.352) apylinkė  
Danutė BEKINTIENĖ,,"63,55%",520,"60,42%",31,Tujų  (Nr.351) apylinkė  
Henrikas MACKELA,,"36,45%",305,"34,65%",11,Tujų  (Nr.351) apylinkė  
Danutė BEKINTIENĖ,,"73,01%",665,"69,00%",14,Vydūno  (Nr.312) apylinkė  
Henrikas MACKELA,,"26,99%",247,"25,51%",4,Vydūno  (Nr.312) apylinkė  
Danutė BEKINTIENĖ,,"76,07%",501,"73,68%",14,Papilėnų  (Nr.310) apylinkė  
Henrikas MACKELA,,"23,93%",159,"23,18%",3,Papilėnų  (Nr.310) apylinkė  
Gintaras STEPONAVIČIUS,,"46,86%",558,"45,26%",24,Žėručio  (Nr.416) apylinkė  
Algis STRELČIŪNAS,,"53,14%",618,"51,32%",42,Žėručio  (Nr.416) apylinkė  
Gintaras STEPONAVIČIUS,,"49,74%",571,"47,58%",10,Oslo  (Nr.415) apylinkė  
Algis STRELČIŪNAS,,"50,26%",580,"48,08%",7,Oslo  (Nr.415) apylinkė  
Gintaras STEPONAVIČIUS,,"47,19%",421,"45,06%",8,Akacijų  (Nr.414) apylinkė  
Algis STRELČIŪNAS,,"52,81%",463,"50,42%",17,Akacijų  (Nr.414) apylinkė  
Gintaras STEPONAVIČIUS,,"60,01%",887,"58,73%",18,Bukčių  (Nr.413) apylinkė  
Algis STRELČIŪNAS,,"39,99%",582,"39,13%",21,Bukčių  (Nr.413) apylinkė  
Gintaras STEPONAVIČIUS,,"75,08%",217,"71,73%",24,Aukštųjų Panerių  (Nr.412) apylinkė  
