kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Rimantas REMEIKA,Justiniškių (Nr.7) apygarda,51.36%,666,50.38%,72,Statybininkų (Nr.305) apylinkė
Tautvydas VENCEVIČIUS,Justiniškių (Nr.7) apygarda,48.64%,649,47.71%,50,Statybininkų (Nr.305) apylinkė
Rimantas REMEIKA,Justiniškių (Nr.7) apygarda,52.03%,794,50.97%,77,Justiniškių (Nr.304) apylinkė
Tautvydas VENCEVIČIUS,Justiniškių (Nr.7) apygarda,47.97%,739,46.99%,64,Justiniškių (Nr.304) apylinkė
Rimantas REMEIKA,Justiniškių (Nr.7) apygarda,51.85%,653,51.15%,147,M.Biržiškos (Nr.303) apylinkė
Tautvydas VENCEVIČIUS,Justiniškių (Nr.7) apygarda,48.15%,666,47.51%,77,M.Biržiškos (Nr.303) apylinkė
Rimantas REMEIKA,Justiniškių (Nr.7) apygarda,48.60%,812,47.50%,72,Taikos (Nr.302) apylinkė
Tautvydas VENCEVIČIUS,Justiniškių (Nr.7) apygarda,51.40%,880,50.24%,55,Taikos (Nr.302) apylinkė
Rimantas REMEIKA,Justiniškių (Nr.7) apygarda,52.90%,682,51.61%,102,Transporto (Nr.301) apylinkė
Tautvydas VENCEVIČIUS,Justiniškių (Nr.7) apygarda,47.10%,633,45.95%,65,Transporto (Nr.301) apylinkė
Danutė BEKINTIENĖ,Karoliniškių (Nr.8) apygarda,51.59%,321,50.47%,53,D.Gerbutavičiaus (Nr.368) apylinkė
Viačeslav ŠKIL,Karoliniškių (Nr.8) apygarda,48.41%,321,47.37%,30,D.Gerbutavičiaus (Nr.368) apylinkė
Danutė BEKINTIENĖ,Karoliniškių (Nr.8) apygarda,46.87%,422,45.47%,35,Saturno (Nr.367) apylinkė
Viačeslav ŠKIL,Karoliniškių (Nr.8) apygarda,53.13%,488,51.54%,30,Saturno (Nr.367) apylinkė
Danutė BEKINTIENĖ,Karoliniškių (Nr.8) apygarda,48.29%,368,47.56%,42,V.Vaitkaus (Nr.366) apylinkė
Viačeslav ŠKIL,Karoliniškių (Nr.8) apygarda,51.71%,412,50.93%,27,V.Vaitkaus (Nr.366) apylinkė
Danutė BEKINTIENĖ,Karoliniškių (Nr.8) apygarda,51.39%,373,49.94%,52,I.Šimulionio (Nr.365) apylinkė
Viačeslav ŠKIL,Karoliniškių (Nr.8) apygarda,48.61%,371,47.24%,31,I.Šimulionio (Nr.365) apylinkė
Danutė BEKINTIENĖ,Karoliniškių (Nr.8) apygarda,53.06%,412,52.30%,65,Laisvės (Nr.364) apylinkė
Viačeslav ŠKIL,Karoliniškių (Nr.8) apygarda,46.94%,389,46.27%,33,Laisvės (Nr.364) apylinkė
Danutė BEKINTIENĖ,Karoliniškių (Nr.8) apygarda,51.44%,434,49.74%,49,Merkurijaus (Nr.363) apylinkė
Viačeslav ŠKIL,Karoliniškių (Nr.8) apygarda,48.56%,423,46.96%,33,Merkurijaus (Nr.363) apylinkė
Danutė BEKINTIENĖ,Karoliniškių (Nr.8) apygarda,48.71%,361,47.60%,36,Poliklinikos (Nr.362) apylinkė
Viačeslav ŠKIL,Karoliniškių (Nr.8) apygarda,51.29%,394,50.12%,24,Poliklinikos (Nr.362) apylinkė
Danutė BEKINTIENĖ,Karoliniškių (Nr.8) apygarda,53.94%,412,52.88%,47,A.P.Kavoliuko (Nr.361) apylinkė
Viačeslav ŠKIL,Karoliniškių (Nr.8) apygarda,46.06%,367,45.16%,25,A.P.Kavoliuko (Nr.361) apylinkė
Danutė BEKINTIENĖ,Karoliniškių (Nr.8) apygarda,58.30%,434,57.16%,61,A.J.Povilaičio (Nr.360) apylinkė
Viačeslav ŠKIL,Karoliniškių (Nr.8) apygarda,41.70%,325,40.88%,29,A.J.Povilaičio (Nr.360) apylinkė
Danutė BEKINTIENĖ,Karoliniškių (Nr.8) apygarda,47.62%,294,46.44%,26,R.Jankausko (Nr.359) apylinkė
Viačeslav ŠKIL,Karoliniškių (Nr.8) apygarda,52.38%,329,51.09%,23,R.Jankausko (Nr.359) apylinkė
Danutė BEKINTIENĖ,Karoliniškių (Nr.8) apygarda,53.50%,339,51.52%,51,Dovanos (Nr.358) apylinkė
Viačeslav ŠKIL,Karoliniškių (Nr.8) apygarda,46.50%,303,44.78%,36,Dovanos (Nr.358) apylinkė
Danutė BEKINTIENĖ,Karoliniškių (Nr.8) apygarda,46.41%,342,45.20%,39,V.Druskio (Nr.357) apylinkė
Viačeslav ŠKIL,Karoliniškių (Nr.8) apygarda,53.59%,393,52.19%,47,V.Druskio (Nr.357) apylinkė
Danutė BEKINTIENĖ,Karoliniškių (Nr.8) apygarda,56.15%,505,54.75%,66,V.Maciulevičiaus (Nr.356) apylinkė
Viačeslav ŠKIL,Karoliniškių (Nr.8) apygarda,43.85%,407,42.76%,39,V.Maciulevičiaus (Nr.356) apylinkė
Danutė BEKINTIENĖ,Karoliniškių (Nr.8) apygarda,48.33%,341,46.94%,35,L.Asanavičiūtės (Nr.355) apylinkė
Viačeslav ŠKIL,Karoliniškių (Nr.8) apygarda,51.67%,379,50.19%,23,L.Asanavičiūtės (Nr.355) apylinkė
Danutė BEKINTIENĖ,Karoliniškių (Nr.8) apygarda,56.55%,835,54.82%,154,Bokšto (Nr.353) apylinkė
Viačeslav ŠKIL,Karoliniškių (Nr.8) apygarda,43.45%,694,42.13%,66,Bokšto (Nr.353) apylinkė
Danutė BEKINTIENĖ,Karoliniškių (Nr.8) apygarda,57.34%,848,55.88%,164,Sausio 13-osios (Nr.352) apylinkė
Viačeslav ŠKIL,Karoliniškių (Nr.8) apygarda,42.66%,699,41.58%,54,Sausio 13-osios (Nr.352) apylinkė
Danutė BEKINTIENĖ,Karoliniškių (Nr.8) apygarda,53.44%,598,52.06%,148,Tujų (Nr.351) apylinkė
Viačeslav ŠKIL,Karoliniškių (Nr.8) apygarda,46.56%,560,45.36%,90,Tujų (Nr.351) apylinkė
Danutė BEKINTIENĖ,Karoliniškių (Nr.8) apygarda,59.16%,1099,58.04%,164,Papilėnų (Nr.310) apylinkė
Viačeslav ŠKIL,Karoliniškių (Nr.8) apygarda,40.84%,796,40.07%,76,Papilėnų (Nr.310) apylinkė
Gintaras STEPONAVIČIUS,Lazdynų (Nr.9) apygarda,66.07%,973,64.77%,178,Žėručio (Nr.416) apylinkė
Alvydas POCIUS,Lazdynų (Nr.9) apygarda,33.93%,509,33.26%,82,Žėručio (Nr.416) apylinkė
Gintaras STEPONAVIČIUS,Lazdynų (Nr.9) apygarda,56.50%,795,55.71%,166,Oslo (Nr.415) apylinkė
Alvydas POCIUS,Lazdynų (Nr.9) apygarda,43.50%,660,42.90%,80,Oslo (Nr.415) apylinkė
Gintaras STEPONAVIČIUS,Lazdynų (Nr.9) apygarda,57.01%,696,55.76%,117,Akacijų (Nr.414) apylinkė
Alvydas POCIUS,Lazdynų (Nr.9) apygarda,42.99%,544,42.04%,69,Akacijų (Nr.414) apylinkė
Gintaras STEPONAVIČIUS,Lazdynų (Nr.9) apygarda,67.92%,955,66.65%,150,Bukčių (Nr.413) apylinkė
Alvydas POCIUS,Lazdynų (Nr.9) apygarda,32.08%,457,31.48%,65,Bukčių (Nr.413) apylinkė
Gintaras STEPONAVIČIUS,Lazdynų (Nr.9) apygarda,40.68%,165,39.78%,51,Aukštųjų Panerių (Nr.412) apylinkė
Alvydas POCIUS,Lazdynų (Nr.9) apygarda,59.32%,243,58.01%,72,Aukštųjų Panerių (Nr.412) apylinkė
Gintaras STEPONAVIČIUS,Lazdynų (Nr.9) apygarda,54.85%,632,54.25%,114,Titnago (Nr.411) apylinkė
Alvydas POCIUS,Lazdynų (Nr.9) apygarda,45.15%,522,44.65%,92,Titnago (Nr.411) apylinkė
Gintaras STEPONAVIČIUS,Lazdynų (Nr.9) apygarda,54.52%,509,53.09%,76,Riešuto (Nr.410) apylinkė
Alvydas POCIUS,Lazdynų (Nr.9) apygarda,45.48%,447,44.28%,41,Riešuto (Nr.410) apylinkė
Gintaras STEPONAVIČIUS,Lazdynų (Nr.9) apygarda,48.65%,307,47.88%,54,Mados (Nr.408) apylinkė
Alvydas POCIUS,Lazdynų (Nr.9) apygarda,51.35%,345,50.53%,36,Mados (Nr.408) apylinkė
Gintaras STEPONAVIČIUS,Lazdynų (Nr.9) apygarda,53.43%,670,52.29%,164,Skroblų (Nr.407) apylinkė
Alvydas POCIUS,Lazdynų (Nr.9) apygarda,46.57%,632,45.58%,95,Skroblų (Nr.407) apylinkė
Gintaras STEPONAVIČIUS,Lazdynų (Nr.9) apygarda,62.67%,731,61.39%,137,Gluosnių (Nr.405) apylinkė
Alvydas POCIUS,Lazdynų (Nr.9) apygarda,37.33%,450,36.56%,67,Gluosnių (Nr.405) apylinkė
Gintaras STEPONAVIČIUS,Lazdynų (Nr.9) apygarda,54.23%,434,52.63%,66,Geležinio Vilko (Nr.403) apylinkė
Alvydas POCIUS,Lazdynų (Nr.9) apygarda,45.77%,389,44.42%,33,Geležinio Vilko (Nr.403) apylinkė
Gintaras STEPONAVIČIUS,Lazdynų (Nr.9) apygarda,53.46%,576,52.28%,65,Vingio (Nr.401) apylinkė
Alvydas POCIUS,Lazdynų (Nr.9) apygarda,46.54%,519,45.51%,39,Vingio (Nr.401) apylinkė
Gintaras STEPONAVIČIUS,Lazdynų (Nr.9) apygarda,21.65%,85,21.04%,12,Liudvinavo (Nr.78) apylinkė
Alvydas POCIUS,Lazdynų (Nr.9) apygarda,78.35%,332,76.14%,19,Liudvinavo (Nr.78) apylinkė
Gintaras STEPONAVIČIUS,Lazdynų (Nr.9) apygarda,63.96%,461,62.58%,59,Trakų Vokės (Nr.48) apylinkė
Alvydas POCIUS,Lazdynų (Nr.9) apygarda,36.04%,263,35.26%,30,Trakų Vokės (Nr.48) apylinkė
Jadvyga ZINKEVIČIŪTĖ,Naujosios Vilnios (Nr.10) apygarda,63.75%,723,62.40%,72,Parko (Nr.470) apylinkė
Artūras MELIANAS,Naujosios Vilnios (Nr.10) apygarda,36.25%,377,35.48%,75,Parko (Nr.470) apylinkė
Jadvyga ZINKEVIČIŪTĖ,Naujosios Vilnios (Nr.10) apygarda,54.50%,510,53.34%,41,J.Kolaso (Nr.469) apylinkė
Artūras MELIANAS,Naujosios Vilnios (Nr.10) apygarda,45.50%,426,44.53%,34,J.Kolaso (Nr.469) apylinkė
Jadvyga ZINKEVIČIŪTĖ,Naujosios Vilnios (Nr.10) apygarda,61.97%,494,60.48%,60,Karklėnų (Nr.468) apylinkė
Artūras MELIANAS,Naujosios Vilnios (Nr.10) apygarda,38.03%,297,37.12%,43,Karklėnų (Nr.468) apylinkė
Jadvyga ZINKEVIČIŪTĖ,Naujosios Vilnios (Nr.10) apygarda,62.00%,423,61.13%,55,Darželio (Nr.467) apylinkė
Artūras MELIANAS,Naujosios Vilnios (Nr.10) apygarda,38.00%,247,37.47%,46,Darželio (Nr.467) apylinkė
Jadvyga ZINKEVIČIŪTĖ,Naujosios Vilnios (Nr.10) apygarda,67.09%,685,65.38%,59,Pergalės (Nr.466) apylinkė
Artūras MELIANAS,Naujosios Vilnios (Nr.10) apygarda,32.91%,321,32.07%,44,Pergalės (Nr.466) apylinkė
Jadvyga ZINKEVIČIŪTĖ,Naujosios Vilnios (Nr.10) apygarda,63.52%,404,62.27%,40,Genių (Nr.465) apylinkė
Artūras MELIANAS,Naujosios Vilnios (Nr.10) apygarda,36.48%,229,35.76%,26,Genių (Nr.465) apylinkė
Jadvyga ZINKEVIČIŪTĖ,Naujosios Vilnios (Nr.10) apygarda,70.68%,233,68.95%,49,A.Kojelavičiaus (Nr.463) apylinkė
Artūras MELIANAS,Naujosios Vilnios (Nr.10) apygarda,29.32%,88,28.61%,29,A.Kojelavičiaus (Nr.463) apylinkė
Jadvyga ZINKEVIČIŪTĖ,Naujosios Vilnios (Nr.10) apygarda,61.24%,264,59.28%,33,Rugiagėlių (Nr.462) apylinkė
Artūras MELIANAS,Naujosios Vilnios (Nr.10) apygarda,38.76%,153,37.52%,35,Rugiagėlių (Nr.462) apylinkė
Jadvyga ZINKEVIČIŪTĖ,Naujosios Vilnios (Nr.10) apygarda,61.67%,298,60.10%,56,Palydovo (Nr.461) apylinkė
Artūras MELIANAS,Naujosios Vilnios (Nr.10) apygarda,38.33%,175,37.35%,45,Palydovo (Nr.461) apylinkė
Jadvyga ZINKEVIČIŪTĖ,Naujosios Vilnios (Nr.10) apygarda,56.22%,195,53.85%,22,Kirtimų (Nr.460) apylinkė
Artūras MELIANAS,Naujosios Vilnios (Nr.10) apygarda,43.78%,145,41.94%,24,Kirtimų (Nr.460) apylinkė
Jadvyga ZINKEVIČIŪTĖ,Naujosios Vilnios (Nr.10) apygarda,42.25%,305,41.13%,52,Kaminkelio (Nr.456) apylinkė
Artūras MELIANAS,Naujosios Vilnios (Nr.10) apygarda,57.75%,400,56.22%,88,Kaminkelio (Nr.456) apylinkė
Jadvyga ZINKEVIČIŪTĖ,Naujosios Vilnios (Nr.10) apygarda,45.54%,233,44.15%,114,Dariaus ir Girėno (Nr.455) apylinkė
Artūras MELIANAS,Naujosios Vilnios (Nr.10) apygarda,54.46%,349,52.80%,66,Dariaus ir Girėno (Nr.455) apylinkė
Jadvyga ZINKEVIČIŪTĖ,Naujosios Vilnios (Nr.10) apygarda,51.37%,258,50.36%,24,Kapsų (Nr.454) apylinkė
Artūras MELIANAS,Naujosios Vilnios (Nr.10) apygarda,48.63%,232,47.68%,35,Kapsų (Nr.454) apylinkė
Jadvyga ZINKEVIČIŪTĖ,Naujosios Vilnios (Nr.10) apygarda,47.27%,226,45.92%,16,Dzūkų (Nr.453) apylinkė
Artūras MELIANAS,Naujosios Vilnios (Nr.10) apygarda,52.73%,239,51.23%,31,Dzūkų (Nr.453) apylinkė
Jadvyga ZINKEVIČIŪTĖ,Naujosios Vilnios (Nr.10) apygarda,58.59%,320,56.65%,38,Lietuvių namų (Nr.452) apylinkė
Artūras MELIANAS,Naujosios Vilnios (Nr.10) apygarda,41.41%,225,40.03%,28,Lietuvių namų (Nr.452) apylinkė
Jadvyga ZINKEVIČIŪTĖ,Naujosios Vilnios (Nr.10) apygarda,71.97%,151,69.97%,75,Salininkų (Nr.451) apylinkė
Artūras MELIANAS,Naujosios Vilnios (Nr.10) apygarda,28.03%,74,27.24%,14,Salininkų (Nr.451) apylinkė
Rimantas Jonas DAGYS,Šilainių (Nr.11) apygarda,56.24%,590,54.37%,45,Demokratų (Nr.12) apylinkė
Vilma MARTINKAITIENĖ,Šilainių (Nr.11) apygarda,43.76%,463,42.29%,31,Demokratų (Nr.12) apylinkė
Rimantas Jonas DAGYS,Šilainių (Nr.11) apygarda,59.56%,506,58.03%,61,Milikonių (Nr.11) apylinkė
Vilma MARTINKAITIENĖ,Šilainių (Nr.11) apygarda,40.44%,352,39.41%,33,Milikonių (Nr.11) apylinkė
Rimantas Jonas DAGYS,Šilainių (Nr.11) apygarda,60.75%,925,59.20%,53,Žiemgalių (Nr.10) apylinkė
Vilma MARTINKAITIENĖ,Šilainių (Nr.11) apygarda,39.25%,588,38.26%,44,Žiemgalių (Nr.10) apylinkė
Rimantas Jonas DAGYS,Šilainių (Nr.11) apygarda,58.42%,954,57.01%,59,Baltijos (Nr.9) apylinkė
Vilma MARTINKAITIENĖ,Šilainių (Nr.11) apygarda,41.58%,690,40.57%,31,Baltijos (Nr.9) apylinkė
Rimantas Jonas DAGYS,Šilainių (Nr.11) apygarda,60.30%,812,59.01%,46,Baltų (Nr.8) apylinkė
Vilma MARTINKAITIENĖ,Šilainių (Nr.11) apygarda,39.70%,513,38.86%,52,Baltų (Nr.8) apylinkė
Rimantas Jonas DAGYS,Šilainių (Nr.11) apygarda,59.77%,995,58.18%,51,Žemaičių (Nr.7) apylinkė
Vilma MARTINKAITIENĖ,Šilainių (Nr.11) apygarda,40.23%,649,39.15%,55,Žemaičių (Nr.7) apylinkė
Rimantas Jonas DAGYS,Šilainių (Nr.11) apygarda,62.30%,652,60.60%,37,Kuršių (Nr.6) apylinkė
Vilma MARTINKAITIENĖ,Šilainių (Nr.11) apygarda,37.70%,390,36.68%,27,Kuršių (Nr.6) apylinkė
Rimantas Jonas DAGYS,Šilainių (Nr.11) apygarda,59.98%,451,58.38%,33,Šarkuvos (Nr.5) apylinkė
Vilma MARTINKAITIENĖ,Šilainių (Nr.11) apygarda,40.02%,304,38.96%,19,Šarkuvos (Nr.5) apylinkė
Rimantas Jonas DAGYS,Šilainių (Nr.11) apygarda,64.23%,835,62.52%,54,Rasytės (Nr.4) apylinkė
Vilma MARTINKAITIENĖ,Šilainių (Nr.11) apygarda,35.77%,453,34.81%,42,Rasytės (Nr.4) apylinkė
Rimantas Jonas DAGYS,Šilainių (Nr.11) apygarda,59.88%,902,58.16%,71,Vėtrungės (Nr.3) apylinkė
Vilma MARTINKAITIENĖ,Šilainių (Nr.11) apygarda,40.12%,622,38.97%,30,Vėtrungės (Nr.3) apylinkė
Rimantas Jonas DAGYS,Šilainių (Nr.11) apygarda,60.92%,280,59.18%,52,Sargėnų (Nr.2) apylinkė
Vilma MARTINKAITIENĖ,Šilainių (Nr.11) apygarda,39.08%,175,37.97%,38,Sargėnų (Nr.2) apylinkė
Rimantas Jonas DAGYS,Šilainių (Nr.11) apygarda,57.09%,480,55.97%,92,Gamyklos (Nr.1) apylinkė
Vilma MARTINKAITIENĖ,Šilainių (Nr.11) apygarda,42.91%,352,42.07%,78,Gamyklos (Nr.1) apylinkė
Rytas KUPČINSKAS,Aleksoto -  Vilijampolės (Nr.12) apygarda,68.33%,444,67.49%,48,Tirkiliškių (Nr.126) apylinkė
Mindaugas SUBAČIUS,Aleksoto -  Vilijampolės (Nr.12) apygarda,31.67%,213,31.28%,15,Tirkiliškių (Nr.126) apylinkė
Rytas KUPČINSKAS,Aleksoto -  Vilijampolės (Nr.12) apygarda,67.19%,272,65.57%,27,Kazliškių (Nr.125) apylinkė
Mindaugas SUBAČIUS,Aleksoto -  Vilijampolės (Nr.12) apygarda,32.81%,140,32.02%,6,Kazliškių (Nr.125) apylinkė
Rytas KUPČINSKAS,Aleksoto -  Vilijampolės (Nr.12) apygarda,63.64%,1090,61.79%,81,Ąžuolo (Nr.121) apylinkė
Mindaugas SUBAČIUS,Aleksoto -  Vilijampolės (Nr.12) apygarda,36.36%,638,35.30%,31,Ąžuolo (Nr.121) apylinkė
Rytas KUPČINSKAS,Aleksoto -  Vilijampolės (Nr.12) apygarda,66.03%,286,64.68%,62,Piliakalnio (Nr.31) apylinkė
Mindaugas SUBAČIUS,Aleksoto -  Vilijampolės (Nr.12) apygarda,33.97%,133,33.27%,46,Piliakalnio (Nr.31) apylinkė
Rytas KUPČINSKAS,Aleksoto -  Vilijampolės (Nr.12) apygarda,62.57%,1056,60.75%,111,Julijanavos (Nr.30) apylinkė
Mindaugas SUBAČIUS,Aleksoto -  Vilijampolės (Nr.12) apygarda,37.43%,636,36.34%,62,Julijanavos (Nr.30) apylinkė
Rytas KUPČINSKAS,Aleksoto -  Vilijampolės (Nr.12) apygarda,63.17%,358,61.99%,40,Veiverių (Nr.28) apylinkė
Mindaugas SUBAČIUS,Aleksoto -  Vilijampolės (Nr.12) apygarda,36.83%,197,36.14%,35,Veiverių (Nr.28) apylinkė
Rytas KUPČINSKAS,Aleksoto -  Vilijampolės (Nr.12) apygarda,59.02%,551,57.04%,182,J. Dobkevičiaus (Nr.27) apylinkė
Mindaugas SUBAČIUS,Aleksoto -  Vilijampolės (Nr.12) apygarda,40.98%,365,39.61%,144,J. Dobkevičiaus (Nr.27) apylinkė
Rytas KUPČINSKAS,Aleksoto -  Vilijampolės (Nr.12) apygarda,48.69%,127,47.30%,22,H. ir O Minkovskių (Nr.26) apylinkė
Mindaugas SUBAČIUS,Aleksoto -  Vilijampolės (Nr.12) apygarda,51.31%,113,49.84%,44,H. ir O Minkovskių (Nr.26) apylinkė
Rytas KUPČINSKAS,Aleksoto -  Vilijampolės (Nr.12) apygarda,63.32%,349,62.03%,48,Akademijos (Nr.25) apylinkė
Mindaugas SUBAČIUS,Aleksoto -  Vilijampolės (Nr.12) apygarda,36.68%,198,35.94%,32,Akademijos (Nr.25) apylinkė
Rytas KUPČINSKAS,Aleksoto -  Vilijampolės (Nr.12) apygarda,73.49%,265,72.16%,15,Kaniūkų (Nr.24) apylinkė
Mindaugas SUBAČIUS,Aleksoto -  Vilijampolės (Nr.12) apygarda,26.51%,84,26.03%,17,Kaniūkų (Nr.24) apylinkė
Rytas KUPČINSKAS,Aleksoto -  Vilijampolės (Nr.12) apygarda,68.80%,153,67.36%,8,Lampėdžių (Nr.23) apylinkė
Mindaugas SUBAČIUS,Aleksoto -  Vilijampolės (Nr.12) apygarda,31.20%,68,30.54%,5,Lampėdžių (Nr.23) apylinkė
Rytas KUPČINSKAS,Aleksoto -  Vilijampolės (Nr.12) apygarda,58.98%,321,56.87%,60,Žagarės (Nr.22) apylinkė
Mindaugas SUBAČIUS,Aleksoto -  Vilijampolės (Nr.12) apygarda,41.02%,242,39.55%,23,Žagarės (Nr.22) apylinkė
Rytas KUPČINSKAS,Aleksoto -  Vilijampolės (Nr.12) apygarda,55.05%,700,53.69%,129,Veršvų (Nr.21) apylinkė
Mindaugas SUBAČIUS,Aleksoto -  Vilijampolės (Nr.12) apygarda,44.95%,558,43.85%,119,Veršvų (Nr.21) apylinkė
Rytas KUPČINSKAS,Aleksoto -  Vilijampolės (Nr.12) apygarda,45.93%,208,45.14%,29,Seredžiaus (Nr.19) apylinkė
Mindaugas SUBAČIUS,Aleksoto -  Vilijampolės (Nr.12) apygarda,54.07%,262,53.14%,17,Seredžiaus (Nr.19) apylinkė
Rytas KUPČINSKAS,Aleksoto -  Vilijampolės (Nr.12) apygarda,68.16%,239,65.40%,20,Apuolės (Nr.18) apylinkė
Mindaugas SUBAČIUS,Aleksoto -  Vilijampolės (Nr.12) apygarda,31.84%,109,30.56%,12,Apuolės (Nr.18) apylinkė
Rytas KUPČINSKAS,Aleksoto -  Vilijampolės (Nr.12) apygarda,49.02%,579,47.28%,99,Dobilo (Nr.16) apylinkė
Mindaugas SUBAČIUS,Aleksoto -  Vilijampolės (Nr.12) apygarda,50.98%,623,49.16%,82,Dobilo (Nr.16) apylinkė
Rytas KUPČINSKAS,Aleksoto -  Vilijampolės (Nr.12) apygarda,53.23%,402,51.91%,60,Sąjungos (Nr.15) apylinkė
Mindaugas SUBAČIUS,Aleksoto -  Vilijampolės (Nr.12) apygarda,46.77%,351,45.62%,55,Sąjungos (Nr.15) apylinkė
Rytas KUPČINSKAS,Aleksoto -  Vilijampolės (Nr.12) apygarda,55.89%,347,54.38%,94,Neries (Nr.14) apylinkė
Mindaugas SUBAČIUS,Aleksoto -  Vilijampolės (Nr.12) apygarda,44.11%,276,42.91%,72,Neries (Nr.14) apylinkė
Vincė Vaidevutė MARGEVIČIENĖ,Centro (Nr.13) apygarda,65.50%,154,63.53%,15,Gričiupio (Nr.95) apylinkė
Gintaras Jonas FURMANAVIČIUS,Centro (Nr.13) apygarda,34.50%,82,33.46%,7,Gričiupio (Nr.95) apylinkė
Vincė Vaidevutė MARGEVIČIENĖ,Centro (Nr.13) apygarda,64.77%,659,62.77%,115,Studentų (Nr.94) apylinkė
Gintaras Jonas FURMANAVIČIUS,Centro (Nr.13) apygarda,35.23%,367,34.14%,54,Studentų (Nr.94) apylinkė
Vincė Vaidevutė MARGEVIČIENĖ,Centro (Nr.13) apygarda,60.54%,819,57.44%,146,Miško (Nr.49) apylinkė
Gintaras Jonas FURMANAVIČIUS,Centro (Nr.13) apygarda,39.46%,549,37.44%,80,Miško (Nr.49) apylinkė
Vincė Vaidevutė MARGEVIČIENĖ,Centro (Nr.13) apygarda,69.83%,296,67.20%,42,Sporto (Nr.47) apylinkė
Gintaras Jonas FURMANAVIČIUS,Centro (Nr.13) apygarda,30.17%,137,29.03%,9,Sporto (Nr.47) apylinkė
Vincė Vaidevutė MARGEVIČIENĖ,Centro (Nr.13) apygarda,62.11%,533,60.61%,121,Gedimino (Nr.46) apylinkė
Gintaras Jonas FURMANAVIČIUS,Centro (Nr.13) apygarda,37.89%,335,36.98%,64,Gedimino (Nr.46) apylinkė
Vincė Vaidevutė MARGEVIČIENĖ,Centro (Nr.13) apygarda,55.66%,297,53.58%,47,Senojo tresto (Nr.45) apylinkė
Gintaras Jonas FURMANAVIČIUS,Centro (Nr.13) apygarda,44.34%,244,42.68%,30,Senojo tresto (Nr.45) apylinkė
Vincė Vaidevutė MARGEVIČIENĖ,Centro (Nr.13) apygarda,61.26%,642,59.27%,109,Aušros (Nr.43) apylinkė
Gintaras Jonas FURMANAVIČIUS,Centro (Nr.13) apygarda,38.74%,404,37.49%,71,Aušros (Nr.43) apylinkė
Vincė Vaidevutė MARGEVIČIENĖ,Centro (Nr.13) apygarda,69.58%,600,67.77%,77,J. Jablonskio (Nr.42) apylinkė
Gintaras Jonas FURMANAVIČIUS,Centro (Nr.13) apygarda,30.42%,258,29.63%,38,J. Jablonskio (Nr.42) apylinkė
Vincė Vaidevutė MARGEVIČIENĖ,Centro (Nr.13) apygarda,73.18%,122,70.81%,9,A. Baranausko (Nr.41) apylinkė
Gintaras Jonas FURMANAVIČIUS,Centro (Nr.13) apygarda,26.82%,41,25.95%,7,A. Baranausko (Nr.41) apylinkė
Vincė Vaidevutė MARGEVIČIENĖ,Centro (Nr.13) apygarda,65.63%,605,62.94%,71,Radvilėnų (Nr.40) apylinkė
Gintaras Jonas FURMANAVIČIUS,Centro (Nr.13) apygarda,34.37%,311,32.96%,43,Radvilėnų (Nr.40) apylinkė
Vincė Vaidevutė MARGEVIČIENĖ,Centro (Nr.13) apygarda,67.87%,840,65.60%,83,Ryšių (Nr.39) apylinkė
Gintaras Jonas FURMANAVIČIUS,Centro (Nr.13) apygarda,32.13%,399,31.06%,38,Ryšių (Nr.39) apylinkė
Vincė Vaidevutė MARGEVIČIENĖ,Centro (Nr.13) apygarda,67.90%,376,65.58%,45,Varpo (Nr.38) apylinkė
Gintaras Jonas FURMANAVIČIUS,Centro (Nr.13) apygarda,32.10%,189,31.00%,10,Varpo (Nr.38) apylinkė
Vincė Vaidevutė MARGEVIČIENĖ,Centro (Nr.13) apygarda,59.05%,283,57.30%,27,A. Mackevičiaus (Nr.37) apylinkė
Gintaras Jonas FURMANAVIČIUS,Centro (Nr.13) apygarda,40.95%,193,39.74%,22,A. Mackevičiaus (Nr.37) apylinkė
Vincė Vaidevutė MARGEVIČIENĖ,Centro (Nr.13) apygarda,62.75%,469,60.04%,87,Maironio (Nr.36) apylinkė
Gintaras Jonas FURMANAVIČIUS,Centro (Nr.13) apygarda,37.25%,286,35.64%,44,Maironio (Nr.36) apylinkė
Vincė Vaidevutė MARGEVIČIENĖ,Centro (Nr.13) apygarda,64.61%,519,63.11%,78,Tekstilininkų (Nr.33) apylinkė
Gintaras Jonas FURMANAVIČIUS,Centro (Nr.13) apygarda,35.39%,285,34.57%,42,Tekstilininkų (Nr.33) apylinkė
Rasa JUKNEVIČIENĖ,Žaliakalnio (Nr.14) apygarda,73.67%,752,71.55%,93,S. Nėries (Nr.63) apylinkė
Vydas GEDVILAS,Žaliakalnio (Nr.14) apygarda,26.33%,273,25.57%,29,S. Nėries (Nr.63) apylinkė
Rasa JUKNEVIČIENĖ,Žaliakalnio (Nr.14) apygarda,66.96%,810,65.65%,94,M. Jankaus (Nr.62) apylinkė
Vydas GEDVILAS,Žaliakalnio (Nr.14) apygarda,33.04%,409,32.39%,37,M. Jankaus (Nr.62) apylinkė
Rasa JUKNEVIČIENĖ,Žaliakalnio (Nr.14) apygarda,60.00%,992,58.27%,121,Gerovės (Nr.61) apylinkė
