apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Daugiamandatė,1960.10.17,Vedęs,Nebuvo,"UAB ""Česlovas ir kompanija"", Druskininkų filialo direktorius",Tomas STASKEVIČIUS,Druskininkai,Aukštasis;Vilniaus inžinierinis statybos inst.; ;Aukštesnysis;Vilniaus statybos technikumas; ;Vidurinis;Druskininkų 1-oji vid. m-la; ,Kultūrinių renginių organizavimas,"LIETUVA, Kalvarija",Darbo partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1967.04.29,Ištekėjusi,Nebuvo,"Skuodo pradinė mokykla, direktorė",Odeta ŽERLAUSKIENĖ,Skuodas,Aukštasis;Šiaulių pedagoginis universitetas;Prad. ugdymo psichologija ir ped.,Muzika,"LIETUVA, Skuodas",Darbo partija,Lietuvis (-ė),,Vokiečių;Rusų,Nėra,Neturi
Daugiamandatė,1953.05.30,Vedęs,Nebuvo,"AB ""Gargždų statyba"", direktorius gamybai ir ūkiui",Romanas KASNAUSKAS,Gargždai,Aukštasis;Kauno A. Sniečkaus politechnikos institutas;Elektrotechnika;Vidurinis;Tauragės I-a vid. mokykla; ,Automobiliai,"LIETUVA, Tauragės miestas",Darbo partija,Lietuvis (-ė),,Rusų;Anglų,Nėra,Neturi
Daugiamandatė,1975.04.21,Nevedęs,Nebuvo,"Darbo partija, kuratorius",Gražvydas BABILIUS,Vilnius,Aukštasis;Vilniaus Gedimino technikos universitetas;Vadybos magistras;Aukštasis;Vilniaus Gedimino technikos universitetas;Transporto inžinierinės ekonomikos ir vadybos bakaluras;Vidurinis;Vilniaus m. 57-oji vidurinė mokykla; ,Automobiliai,"LIETUVA, Vilnius",Darbo partija,Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Senamiesčio,1956.09.28,Vedęs,Nebuvo,"Vilniaus m. psichikos sveikatos centras, gydytojas - psichiatras/psichoterapeutas",Kazys REMEIKIS,Vilnius,Aukštasis;Vilniaus Universitetas;Gydytojas,Kelionės,"LIETUVA, Vilniaus m.",Darbo partija,Lietuvis (-ė),,Rusų;Anglų,Nėra,Neturi
Daugiamandatė,1972.06.26,Vedęs,Nebuvo,"UAB ""Samaniai"" , direktorius",Rimvydas PODOLSKIS,Zarasai,Vidurinis;Zarasų žemės ūkio mokykla;šaltkalvis - remontininkas,Literatūra,"LIETUVA, Zarasai",Darbo partija,Lietuvis (-ė),,Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1959.12.08,Vedęs,Nebuvo,"Šilutės rajono Degučių pagrindinė mokykla, diektrorius",Algimantas JOKŠAS,"Šilutės r. sav., Degučių k.",Aukštasis;Kauno kūno kultūros akademija; ;Aukštasis;Šiaulių pedagoginis univers.; ;Vidurinis;Endziejavo vidurinė mokykla; ,Sportas,"LIETUVA, Šilėnų km. Klaipėdos raj.",Darbo partija,Lietuvis (-ė),,Rusų;Prancūzų,Nėra,Neturi
Daugiamandatė,1945.01.16,Vedęs,Nebuvo,"V. Fadėjevo firma ""Fadus"", savininkas",Vytautas FADEJEVAS,Panevėžys,Aukštasis;Vilniaus valstybinis universitetas;Ekonomika;Specialus vidurinis;Panevėžio Politechnikumas;Statybos technikas;Vidurinis;Darbininkų jaunimo vidurinė; ,Futbolas,"LIETUVA, Panevėžys",Darbo partija,Lietuvis (-ė),,Rusų;Anglų,Nėra,Neturi
Daugiamandatė,1960.02.22,Vedęs,Nebuvo,"AB Bankas ""Snoras"" Šiaulių filialas, vyresnysis kreditų ekspertas",Darius ŠAKYS,Šiauliai,Aukštasis;Lietuvos Žemės ūkio akademija;Žemės ūkis,Kelionės,"LIETUVA, Šiauliai",Darbo partija,Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Daugiamandatė,1955.07.23,Vedęs,Nebuvo, ,Jonas KAVECKIS,Lazdijai,Aukštasis;Valstybinės konservatorijos Klaipėdos fakultetas;klubino darbo metodininkas-organizatorius;Specialus vidurinis;Rokiškio kultūros mokykla;režisierius;Nebaigtas vidurinis;Radviliškio vidurinė mokykla (8 klasės); ,Kinas,"LIETUVA, Radviliškis",Darbo partija,Lietuvis (-ė),,Rusų;Lenkų,Nėra,Neturi
Daugiamandatė,1951.11.21,Vedęs,Nebuvo,laisvas menininkas,Rimantas SKUODIS,Panevėžys,Aukštasis;Vilniaus dailės Institutas;keramikas;Vidurinis;Juozo Balčikonio mokykla; ,Fotografija,"LIETUVA, Panevėžys",Darbo partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1968.08.01,Vedęs,Nebuvo,"Kėdainių jaunimo mokykla, direktorius",Egidijus GRIGAITIS,Kėdainiai,Aukštasis;VPU;istorijos ir politologijos mokytojas;Vidurinis;J. Paukštelio vidurinė mokykla; ,Literatūra,"LIETUVA, Kėdainiai",Darbo partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Jonavos,1950.06.17,Vedęs,Nebuvo,"Valstybės įmonės Jonavos miškų urėdija. Medienos ruošos, prekybos ir techninio padalinio viršininkas",Juozas JARUŠEVIČIUS,"Jonavos r. sav., Žeimių mstl.",Aukštasis;Lietuvos Žemės Ūkio akademija;miškininkas;Vidurinis;Jiezno vid. mokykla; ,Medžioklė,"LIETUVA, Vėžionių kaimas, Prienų rajonas",Darbo partija,Lietuvis (-ė),,Rusų;Prancūzų,Nėra,Neturi
Daugiamandatė,1956.08.06,Vedęs,Nebuvo,"AB ""Klaipėdos hidrotechnika"", marketingo sk. vadovas",Kęstutis AUŠKALNIS,Klaipėda,Aukštasis;LŽŪA;Inž. mechanikas;Specialus vidurinis;Rietavo TŪ-T;Tech. mechanikas;Vidurinis;Šilalės vid. m-kla (8 klasės); ,Medžioklė,"RUSIJA, Krasnojarskio Kr.",Darbo partija,Lietuvis (-ė),,Rusų;Anglų,Nėra,Neturi
Biržų - Kupiškio,1967.04.29,Ištekėjusi,Nebuvo,"Viešoji įstaiga Biržų ligoninė, vyresnioji darbų saugos inžinierė",Nida DAGIENĖ,"Biržų r. sav., Obelaukių k.",Aukštasis;Vilniaus technikos universitetas;Statyba; statybos inžinieriaus - pedagogo kvalifikacija,Išvykos su šeima,"LIETUVA, Biržai",Darbo partija,Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Šiaulių kaimiškoji,1969.11.30,Vedęs,Nebuvo,"UAB ""Vaistena"" , direktorius",Artūras TUPIKAS,Kuršėnai,Aukštasis;Kauno Koleg. med. ir soc. mokslų studijų centras;Vaistininko;Aukštesnysis;Kauno Kolegijos medicinos ir socialinių mokslų studijų centras;Farmakotechnikos;Vidurinis;Šiaulių raj. Kuršėnų m. 3-oji vid.m.; ,Medžioklė,"LIETUVA, Kuršėnai, Šiaulių raj.",Darbo partija,Lietuvis (-ė),,Rusų;Anglų,Nėra,Neturi
Kelmės,1961.09.04,Vedęs,Nebuvo,"Zenono Mikučio komercijos įmonė, savininkas",Zenonas MIKUTIS,Kelmė,Aukštasis;Šiaulių K. Preikšo pedagoginis institutas; ;Vidurinis;Laukuvos vidurinė mokykla; ,Radiotechnika,"LIETUVA, Bilionių k., Šilalės raj.",Darbo partija,Lietuvis (-ė),,Rusų;Prancūzų,Nėra,Neturi
Raseinių,1959.03.21,Vedęs,Nebuvo,"UAB ""Raseinių Agroprekyba"" direktorius",Rimas URBONAS,Raseiniai,"Aukštasis;Vilniaus Gedimino technikos universitetas;Inžinierius - statybininkas;Vidurinis;Raseinių ""Žemaičių"" gimnazija; ",Žvejyba,"LIETUVA, Raseinių r., Šiluvos sen., Velpešių km",Darbo partija,Lietuvis (-ė),,Rusų;Vokiečių,Nėra,Neturi
Skuodo  - Mažeikių,1958.07.21,Ištekėjusi,Nebuvo,"Skuodo Pranciškaus Žadeikio gimnazija, direktorė",Audronė PITRĖNIENĖ,Skuodas,Aukštasis;Klaipėdos universitetas;Edukologijos magistras;Aukštasis;VVPJ;Biologijos ir žemės ū. pagrindų mokytoja,Meno saviveikla,"LIETUVA, Skuodo rajonas, Lenkimų kaimas",Darbo partija,Lietuvis (-ė),,Vokiečių;Rusų,Nėra,Neturi
Lazdijų - Druskininkų,1959.11.19,Išsiskyrusi,Nebuvo,"UAB ""Druskininkų butų ūkis"", Asociacija Lietuvos butų ūkis; direktorė, prezidentė",Vladzė PRUNSKIENĖ,Druskininkai,Aukštasis;Kauno žemės ūkio akademija;ekonomistė;Specialus vidurinis;Vilniaus žemės ūkio buhalterinės apskaitos technikumas;buhalterė,Bendravimas su žmonėmis,"LIETUVA, Varėna",Darbo partija,Lenkas (-ė),,Lenkų;Rusų,Nėra,Neturi
Jurbarko,1967.12.08,Vedęs,Nebuvo,"UAB ""Romansas"", direktoriaus pavaduotojas",Darius DRAGŪNAVIČIUS,"Jurbarko r. sav., Jurbarkų k.",Aukštasis;Lietuvos Žemės Ūkio Akademija;inžinierius-mechanikas;Vidurinis;Jurbarko 1-oji vidurinė m-kla; ,Autosportas,"LIETUVA, Jurbarkas",Darbo partija,Lietuvis (-ė),,Rusų;Vokiečių,Nėra,Neturi
Prienų,1970.05.26,Išsiskyręs,Nebuvo,"Dr. V. Jaruševičiaus advokato kontora, advokatas",Valentinas JARUŠEVIČIUS,Vilnius,Aukštasis;VU Teisės fakultetas;teisininkas;Vidurinis;Prienų 2-oji vid. mokykla; ,Muzika,"LIETUVA, Prienai",Darbo partija,Lietuvis (-ė),,Anglų;Rusų;Prancūzų,Nėra,Neturi
Daugiamandatė,1945.01.26,Ištekėjusi,Nebuvo,"Nacionalinė gėrimų gamintojų asociacija, vykdančioji direktorė",Zinaida PAGIRSKIENĖ,Vilnius,Doktorantūra;Lietuvos mokslo taryba (nostrifikavo);Socialiniai mokslai;Aukštasis;Estijos mokslų akademijos ekonomikos institutas;Liadies ūkio planavimas;Aukštasis;Vilniaus Universitetas;Ekonomistė;Vidurinis;Vilniaus Užupio vidurinė; ,Kelionės,"LIETUVA, Mažeikiai",Darbo partija,Lietuvis (-ė),,Rusų;Lenkų;Anglų,Nėra,Neturi
Kauno kaimiškoji,1968.12.12,Išsiskyręs,Nebuvo,"UAB ""Ilmarinas"", direktorius",Antanas MAKAREVIČIUS,Kaunas,Aukštasis;Lietuvos Veterinarijos akademija;zooinžinierius;Vidurinis;Kauno 24-oji vid. mokykla; ,Dviračių sportas,"LIETUVA, Kaunas",Darbo partija,Lietuvis (-ė),,Rusų;Anglų,Nėra,Neturi
Ignalinos - Švenčionių,1958.08.29,Išsiskyręs,Nebuvo,"UAB ""Latkabels"", direktoriaus pavaduotojas",Algirdas ŽIČKUS,Vilnius,Specialus vidurinis;Vilniaus prekybos technikumas;Prekių žinovas;Aukštasis;VVU prekybos fakultetas;Ekonomistas,Sportas,"LIETUVA, Kelmė",Darbo partija,Lietuvis (-ė),,Rusų;Anglų;Lenkų,Nėra,Neturi
Vilniaus - Trakų,1963.10.08,Vedęs,Nebuvo,"UAB ""Golbena"", direktoriaus pavaduotojas",Vladimiras VOLČIOK,"Trakų r. sav., Valų k.",Aukštasis;Vilniaus universitetas;Teisininkas,Kelionės,"LIETUVA, Grigiškės",Darbo partija, ,,Vokiečių;Lenkų;Rusų,Nėra,Neturi
Daugiamandatė,1947.02.05,Vedęs,Nebuvo,"Savivaldybės įmonė ""Šiaulių oro uostas"", generalinis direktorius",Jonas JUTKELIS,Vilnius,Aukštasis;Rygos civilinės aviacijos institutas;inžinierius - mechanikas;Specialus vidurinis;Irkutsko aviacijos technikumas;technikas-mechanikas,Istorija,"LIETUVA, Naujos Kirsnos kaimas, Lazdijų rajonas",Darbo partija,Lietuvis (-ė),,Rusų;Vokiečių,Nėra,Neturi
Mažeikių,1960.09.21,Išsiskyręs,Nebuvo,"UAB ""Roventa"", generalinis direktorius",Romas VENCLOVAS,Mažeikiai,Aukštasis;Vilniaus inžinierinis statybos institutas;pramonės ir civilinės statybos;Aukštesnysis;Plungės statybos technikumas;pramonės ir civilinės statybos,Autotransportas,"LIETUVA, Klaipėdos rajonas",Darbo partija,Lietuvis (-ė),,Rusų;Anglų,Nėra,Neturi
Daugiamandatė,1955.01.01,Vedęs,Nebuvo,"Joniškio rajono savivaldybė, Švietimo ir sporto skyriaus vyriausiasis specialistas sportui",Leonas KARALIŪNAS,Joniškis,Aukštasis;Šiaulių universitetas;Socialinė pedagokika ir psichologija bakalauras,Knygų rašymas,"LIETUVA, Joniškis",Darbo partija,Lietuvis (-ė),,Rusų;Anglų,Nėra,Neturi
Lazdynų,1958.03.12,Vedęs,Nebuvo,"UAB ""Vilniaus vandens parkas"" direktorius",Alvydas POCIUS,Vilnius,Aukštasis;Vilniaus valstybinis universitetas;chemikas-dėstytojas;Vidurinis;Vilniaus 15-oji vid. m-kla; ,aplinkos dizainas,"LIETUVA, Vilnius",Darbo partija,Lietuvis (-ė),,Rusų;Anglų;Lenkų,Nėra,Neturi
Varėnos - Eišiškių,1960.01.01,Išsiskyręs,Nebuvo,"UAB Draudimo kompanija ""Lindra"", Varėnos agentūros direktorius


",Stanislovas RAULUŠAITIS,"Varėnos r. sav., Senosios Varėnos k.","Nebaigtas aukštasis;Lietuvos teisės universitetas; ;Specialus vidurinis;Vilniaus statybos technikumas;Statybos technikas;Vidurinis;Varėnos ""Ąžuolo"" vid. mokykla; ",Medžio apdirbimas,"LIETUVA, Trakiškių k., Varėnos raj.",Darbo partija,Lietuvis (-ė),,Rusų;Lenkų;Prancūzų,Nėra,Neturi
Nevėžio,1948.11.02,Vedęs,Nebuvo,"AB ""Šiaulių bankas"", Panevėžio klientų aptarnavimo skyriaus viršininkas",Juozas BEČELIS,Panevėžys,Aukštasis;Kauno politechnikos institutas;inžinierius technologas,Buriavimas,"LIETUVA, Palūšės km. Ignalinos raj",Darbo partija,Lietuvis (-ė),,Rusų;Vokiečių,Nėra,Neturi
Utenos,1962.10.25,Vedęs,Nebuvo,"Gintaro Vidžiūno vaistinė, savininkas",Gintaras VIDŽIŪNAS,Utena,Aukštasis;Kauno medicinos institutas farmacijos fakultetas;Provizorius;Vidurinis;Utenos Teofilio Tilvyčio vid. m-kla; ,Krepšinis,"LIETUVA, Molėtai",Darbo partija,Lietuvis (-ė),,Rusų;Anglų,Nėra,Neturi
Molėtų - Švenčionių,1967.09.22,Vedęs,Nebuvo,"TŪB ""Trijadė"", direktorius",Petras ČIMBARAS,"Molėtų r. sav., Levaniškių k.",Nebaigtas aukštasis;Vytauto Didžiojo universitetas;Politologija ir viešasis administravimas;Specialus vidurinis;Panevėio technikos mokykla;Mechanikas-remontininkas,Krepšinis,"LIETUVA, Molėtai, Bijudiškis",Darbo partija,Lietuvis (-ė),,Rusų;Lenkų,Nėra,Neturi
Dainavos,1952.01.28,Vedęs,Nebuvo,"UAB ""LEVOR"", dir. patarėjas",Virginijus DYRA,Kaunas,Aukštasis;Gomelio koop. institutas;Prekių m. vadyba,Bendravimas su žmonėmis,"LIETUVA, Kupiškis",Darbo partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Dzūkijos,1962.03.08,,Nebuvo,"Alytaus rajono savivaldybės kontrolieriaus tarnyba, savivaldybės kontrolierius",Arturas JUŠKAUSKAS,Simnas,Aukštasis;Norvegijos biznio institutas (BI);vadybos meistras;Aukštasis;Tarptautinė aukštoji vadybos mokykla (ISM);vadybos ir verslo administravimo magistras;Aukštasis;Kauno politechnikos institutas;el. ryšio inžinieriaus,,"LIETUVA, Gargždai, Klaipėdos r.",Darbo partija,Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Tauragės,1954.04.24,Vedęs,Nebuvo,"Valstybinė darbo inspekcija, Tauragės skyrius; Vyriausias darbo inspektorius",Edmundas ŠIMKUS,Tauragė,Aukštasis;Kauno politechnikos institutas;inžinierius-mechanikas,Automobiliai,"LIETUVA, Kunigiškių km. Tauragės raj.",Darbo partija,Lietuvis (-ė),,Rusų;Anglų,Nėra,Neturi
Pakruojo - Joniškio,1967.03.19,Vedęs,Nebuvo,"Ind. Z. Pekelio įmonė ""Lašmuo"", įmonės savininkas",Zenonas PEKELIS,"Pakruojo r. sav., Laipuškių k.",Aukštesnysis;Joniškėlio Ž.Ū. technikumas;technikas-mehanikas,Auto - moto technika,"LIETUVA, Palašmenio k. Pakruojo raj.",Darbo partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Alytaus,1955.08.13,Vedęs,Nebuvo,"UAB ""Jaukurai"", filialo direktorius",Rimantas INTUKAS,Alytus,Aukštasis;Kauno politechnikos universitetas;Inžinierius-mechanikas,Fotografija,"LIETUVA, Ramygalos miestelis, Panevėžio rajonas",Darbo partija,Lietuvis (-ė),,Lenkų;Rusų;Vokiečių,Nėra,Neturi
Daugiamandatė,1945.12.12,Vedęs,Nebuvo,"UAB ""RR"", prezidentas",Reimondas BAGDANAVIČIUS,Klaipėda,Vidurinis;Kauno m. 1-oji vid. m.; ;Aukštasis;Šiaulių pedagoginis inst.;pedagogas;Aukštesnysis;Rygos poligrafijos techn.;spaudėjas,Autosportas,"LIETUVA, Kaunas",Darbo partija,Lietuvis (-ė),,Rusų;Vokiečių,Nėra,Neturi
Daugiamandatė,1969.02.17,Netekėjusi,Nebuvo,"UAB ""Vinkelis ir ko"", administratorė-vadybininkė",Jolanta GRIGUTIENĖ,"Telšių r. sav., Degaičių k.",Aukštasis;Klaipėdos universiteto pedagokikos fakultetas;Ikimokyklinis pedagogas;Specialus vidurinis;Panevėžio J. Švedo pedagoginė muzikos mokykla;Dainavimo mokytoja ir muzikos vadovė,Kelionės,"LIETUVA, Mažeikiai",Darbo partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Naujosios Vilnios,1949.11.07,Našlė,Nebuvo,"Narkotikų kontrolės departamentas, vyr. spec",Jadvyga ZINKEVIČIŪTĖ,Vilnius,Aukštasis;Vilniaus universitetas;mikrobiologė,Menas,"LIETUVA, Trakai",Darbo partija,Lietuvis (-ė),,Prancūzų;Anglų;Rusų;Lenkų,Nėra,Neturi
Rokiškio,1959.02.06,Vedęs,Nebuvo,"Uždaroji autopaslaugų akcinė bendrovė ""Rokitra"", direktorius",Aloyzas JOČYS,Rokiškis,Aukštasis;Vilniaus inžinierinis statybos institutas;Inžinierius ekonomistas;Vidurinis;Vilniaus PTM Nr.33;L. Automobilų remontas,Automobiliai,"LIETUVA, Rokiškio raj.",Darbo partija,Lietuvis (-ė),,Rusų;Vokiečių, ,Neturi
Pramonės,1956.11.14,Vedęs,Nebuvo,"Kauno miesto savivaldybės administracija, statybos skyriaus darbuotojas",Pranas PAŠKEVIČIUS,Kaunas,Aukštasis;Kauno politechnikos instit.;radijo inžinier.;Vidurinis;Karmėlavos vid. m-kla; ,Kompiuteriai,"RUSIJA, Komi ATSR, miestas Inta",Darbo partija,Lietuvis (-ė),,Vokiečių;Rusų;Lenkų,Nėra,Neturi
Kretingos,1960.06.04,Vedęs,Nebuvo,"Kretingos rajono savivaldybė, mero pavaduotojas",Virginijus DOMARKAS,"Kretingos r. sav., Baublių k.",Aukštasis;Kauno technologijos universitetas;viešasis administravimas;Aukštasis;Vilniaus valstybinis Pedagoginis institutas;prancūzų k. mokytojas;Vidurinis;Kretingos 1-oji vidurinė mokykla; ,Automobiliai,"LIETUVA, Šlapšilės kaimas, Klaipėdos rajonas",Darbo partija,Lietuvis (-ė),,Rusų;Prancūzų,Nėra,Neturi
Justiniškių,1977.08.11,Nevedęs,Nebuvo,"UAB ""Baltijos TV"" TV 4 televizija, žinių tarnybos redaktorius, ""TOPSPORT APŽVALGA"" laidos vedantysis",Tautvydas VENCEVIČIUS,Vilnius,Aukštasis;Lietuvos teisės universitetas;Viešojo administravimo magistras;Aukštasis;Lietuvos teisės akademija;Teisės bakalauras;Vidurinis;Vilniaus Ozo vid. mokykla; ,Akvariumistika,"LIETUVA, Alytus",Darbo partija,Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Daugiamandatė,1949.07.20,Ištekėjusi,Nebuvo,"Vilniaus statybos ir dizaino kolegija, direktorė, docentė",Liucija Nijolė KIKUTIENĖ,Vilnius,Aukštasis;Vilniaus Gedimino technikos universitetas;Edukologijos magistras;Aukštasis;Kauno politechnikos institutas;Inžinierius statybininkas,,"LIETUVA, Palangos m.",Darbo partija,Lietuvis (-ė),,Rusų;Prancūzų;Anglų,Nėra,Neturi
Daugiamandatė,1946.10.24,Išsiskyręs,Nebuvo,"ADB ""Snoro garantas"" Kauno atstovybė, direktorius",Algimantas ČIUDERIS,Kaunas,Aukštasis;Kauno politechnikos institutas;inžinierius-mechanikas,Grožinė literatūra,"LIETUVA, Kaunas",Darbo partija,Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Šakių,1957.05.30,Vedęs,Nebuvo,"UAB ""Parama"", Šakių filialo direktorius",Antanas LITVINAS,"Šakių r. sav., Giedručių k.",Aukštasis;Vilniaus inžinierinis statybos institutas;inžinierinis mechanikas;Vidurinis;Šakių Z. Angariečio vid. m-la; ,,"LIETUVA, Šakių m.",Darbo partija,Lietuvis (-ė),,Vokiečių;Rusų,Nėra,Neturi
Gargždų,1951.03.07,Vedęs,Nebuvo,"UAB ""Rapsolis"", direktorius",Ričardas VAITIEKŪNAS,Gargždai,Aukštasis;Vilniaus valstybinis universitetas;Inž. geologas;Vidurinis;Panevėžio m. 6 vid. m-la; ,Fotografija,"LIETUVA, Kupiškio raj. savivaldybė",Darbo partija,Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Anykščių - Kupiškio,1954.09.01,Vedęs,Nebuvo,"UAB ""Antransas"", direktorius",Ričardas SARGŪNAS,Anykščiai,Aukštasis;Vilniaus inžinierinis statybos institutas;Autotransporto ekonomika ir organizavimas,Sodininkystė,"LIETUVA, Ukmergė",Darbo partija,Lietuvis (-ė),,Anglų;Rusų,Nėra,Neturi
Vilkaviškio,1959.11.02,Vedęs,Nebuvo,"A. Ivanausko įmonė ""Vilkaviškio nekilnojamas turtas"", direktorius",Algirdas IVANAUSKAS,"Vilkaviškio r. sav., Klausučių k.",Aukštasis;LŽŪA;Inžinierius elektr.;Vidurinis;N. Akmenės II vid. mokykla; ,Sodininkystė,"LIETUVA, Ažvinčių km. Ignalinos raj",Darbo partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Šilalės - Šilutės,1950.11.03,Vedęs,Nebuvo,"UAB ""Giluva"", direktorius",Vytautas KAMBLEVIČIUS,"Kauno r. sav., Ringaudų k.",Aspirantūra;LŽŪ Akademija;mokslinis bendradarbis;Aukštasis;LŽŪ Akademija;mokslinis agronomas,Iškylavimas,"LIETUVA, Alytaus rajonas, Butrimonių apyl. Plasapninkų km.",Darbo partija,Lietuvis (-ė),,Rusų;Anglų,Nėra,Neturi
Daugiamandatė,1946.03.29,Vedęs,Nebuvo,"BAB ""Lietuvos farmacija"", Kauno filialo direktorius",Mečislovas ZASČIURINSKAS,Kaunas,Aukštasis;Kauno politechnikos institutas;ekonomistas;Aukštasis;Kauno politechnikos institutas;inžinierius elektrikas,Gamta,"LIETUVA, Kaunas",Darbo partija,Lietuvis (-ė),,Rusų;Lenkų;Vokiečių,Nėra,Neturi
Radviliškio,1955.09.30,Ištekėjusi,Nebuvo,"Šiaulių apskrities valstybinė mokesčių inspekcija, Akcizų administravimo skyriaus vedėjos pavaduotoja",Zita ŽVIKIENĖ,Radviliškis,Aukštasis;Vilniaus universitetas;teisininko,Gamta,"LIETUVA, Selvestrų km. Šilalės raj.",Darbo partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1970.04.10,Ištekėjusi,Nebuvo,"UAB ""Sampo gyvybės draudimas"", Kauno atstovybės vadovė",Svetlana KAUZONIENĖ,Kaunas,Aukštasis;Kauno technologijos universitetas;Vadybos ir verslo adm. magistras;Aukštasis;Kauno technologijos universitetas;Technologijos mokslų daktarė;Aukštasis;Kauno technologijos universitetas;Pramonės inžinerijos magistras;Aukštasis;Kauno technologijos universitetas;Inžinierius,Kelionės,"ESTIJA, Narva",Darbo partija, ,,Lietuvių;Rusų;Anglų;Estų,Nėra,Neturi
Šeškinės,1966.06.05,Ištekėjusi,Nebuvo,"Vilniaus Gedimino technikos universitetas, ekonomikos direkcijos direktorė",Etela KARPICKIENĖ,Vilnius,Aukštasis;Vilniaus universitetas;Ekonomistė;Vidurinis;Kėdainių J. Paukštelio vidurinė mokykla; ,Kalnų slidinėjimas,"LIETUVA, Kėdainiai",Darbo partija,Lietuvis (-ė),,,Nėra,Neturi
Daugiamandatė,1967.04.09,Netekėjusi,Nebuvo,"UAB ""Klaipėdos nafta"", atstovė spaudai ir ryšiams su visuomene",Ramunė VISOCKYTĖ,Gargždai,Aukštasis;Vilniaus universitetas;žurnalistika;Vidurinis;Gargždų 1-oji vid. m-la; ,Kelionės,"LIETUVA, Klaipėdos raj., Gargždai",Darbo partija,Lietuvis (-ė),,Rusų;Vokiečių,Nėra,Neturi
Daugiamandatė,1959.12.13,Vedęs,Nebuvo,"UAB ""Ritvila"", direktorius",Ritas VAIGINAS,Vilnius,Aukštasis;Vilniaus Universitetas; ;Vidurinis;Biržų II-ji vidurinė mokykla; ,Muzika,"LIETUVA, Biržai",Darbo partija,Lietuvis (-ė),,Rusų;Anglų,Nėra,Neturi
Suvalkijos,1943.11.30,Vedęs,Nebuvo,"UAB ""BARDRA"", direktorius personalui",Vytautas Sigitas DRAUGELIS,Marijampolė,Aukštasis;Vilniaus aukštoji partinė mokykla; ;Aukštesnysis;Kauno Politechnikumas;tech. statybininkas,,"LIETUVA, Marijampolė",Darbo partija,Lietuvis (-ė),,Rusų,Nėra,Neturi
Daugiamandatė,1956.01.21,Vedęs,Nebuvo,"LR Seimas, Seimo narys",Vladimir ORECHOV,Vilnius,Aukštasis;Leningrado elektrotechnikos ryšių institutas;Ryšininkas-inžinierius,Baletas,"RUSIJA, Rostovo apskr. Kamensko - Šachtinsko raj. Nižniaja Pichovka mst.",Darbo partija,Rusas (-ė),,Rusų;Lenkų,Nėra,Neturi
Kalniečių,1969.04.04,Vedęs,Nebuvo,"UAB ""Sabelijos prekyba"", direktorius",Rytis ŠATKAUSKAS,Kaunas,Aukštasis;Kauno technologijos universitetas;Ekonomikos magistras;Aukštasis;Kauno technologijos universitetas;Inžinierius;Vidurinis;Klaipėdos 14-ta vidurinė mokykla; ,Psicholigija,"LIETUVA, Klaipėda",Darbo partija,Lietuvis (-ė),,Rusų;Anglų,Nėra,Neturi
Daugiamandatė,1960.01.31,Vedęs,Nebuvo,"AB ""Kilimai"", valdybos pirmininkas",Kęstutis DAUKŠYS,Vilnius,Aukštasis;Vilniaus universitetas;ekonomistas;Vidurinis;Alytaus V-ta vid. m-la; ,,"LIETUVA, Alytus",Darbo partija,Lietuvis (-ė),,Rusų;Anglų,Nėra,Neturi
Aleksoto -  Vilijampolės,1973.10.05,Nevedęs,Nebuvo,"UAB ""Statybos verslo ir paslaugų korporacija"", investicijų departamento vadovas",Mindaugas SUBAČIUS,Kaunas,"Aukštasis;Verslo mokykla - ""Universitatis Bassanensis schola de Negotis gerendiis"" (Italija);Etika ir Ekonomika;Aukštasis;Vilniaus universitetas;Verslo administravimas ir vadyba;Aukštasis;Vilniaus universitetas;Ekonomikos ir savivaldybių ūkio valdymas",Bilijardas,"LIETUVA, Kaunas",Darbo partija,Lietuvis (-ė),,Anglų;Rusų;Italų,Nėra,Neturi
