apygarda,nuo_galiojanciu_biuleteniu,partija,apylinkese,pastu,apylinke
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,85%",Lietuvos centro partija,3,0,Leckavos (Nr.21) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"14,94%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,25,14,D.Rūšupių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"17,62%",Tautos prisikėlimo partija,43,3,D.Rūšupių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"26,05%",Partija Tvarka ir teisingumas,56,12,D.Rūšupių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"10,73%",Lietuvos socialdemokratų partija,24,4,D.Rūšupių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"12,26%",Koalicija Darbo partija + jaunimas,32,0,D.Rūšupių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"3,45%",Lietuvos Respublikos liberalų sąjūdis,9,0,D.Rūšupių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,15%",Liberalų ir centro sąjunga,3,0,D.Rūšupių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,77%",Lietuvos lenkų rinkimų akcija,0,2,D.Rūšupių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,53%",Lietuvos valstiečių liaudininkų sąjunga,4,0,D.Rūšupių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"3,83%",Naujoji sąjunga (socialliberalai),9,1,D.Rūšupių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"2,30%","""Fronto"" partija",3,3,D.Rūšupių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%","Partija ""Jaunoji Lietuva""",0,0,D.Rūšupių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"3,45%",Pilietinės demokratijos partija,7,2,D.Rūšupių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Lietuvos rusų sąjunga,0,0,D.Rūšupių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,53%",Lietuvos socialdemokratų sąjunga,4,0,D.Rūšupių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,38%",Lietuvos centro partija,1,0,D.Rūšupių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"8,59%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,13,1,Buknaičių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"26,99%",Tautos prisikėlimo partija,41,3,Buknaičių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"20,25%",Partija Tvarka ir teisingumas,30,3,Buknaičių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"11,66%",Lietuvos socialdemokratų partija,16,3,Buknaičių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"7,98%",Koalicija Darbo partija + jaunimas,13,0,Buknaičių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"2,45%",Lietuvos Respublikos liberalų sąjūdis,4,0,Buknaičių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Liberalų ir centro sąjunga,0,0,Buknaičių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Lietuvos lenkų rinkimų akcija,0,0,Buknaičių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"8,59%",Lietuvos valstiečių liaudininkų sąjunga,10,4,Buknaičių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,84%",Naujoji sąjunga (socialliberalai),3,0,Buknaičių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,23%","""Fronto"" partija",2,0,Buknaičių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,84%","Partija ""Jaunoji Lietuva""",2,1,Buknaičių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"2,45%",Pilietinės demokratijos partija,1,3,Buknaičių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Lietuvos rusų sąjunga,0,0,Buknaičių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"4,29%",Lietuvos socialdemokratų sąjunga,6,1,Buknaičių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,84%",Lietuvos centro partija,3,0,Buknaičių (Nr.20) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"10,56%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,16,3,Užlieknės (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"31,11%",Tautos prisikėlimo partija,49,7,Užlieknės (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"22,78%",Partija Tvarka ir teisingumas,36,5,Užlieknės (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"10,56%",Lietuvos socialdemokratų partija,16,3,Užlieknės (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"9,44%",Koalicija Darbo partija + jaunimas,14,3,Užlieknės (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,67%",Lietuvos Respublikos liberalų sąjūdis,3,0,Užlieknės (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Liberalų ir centro sąjunga,0,0,Užlieknės (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,56%",Lietuvos lenkų rinkimų akcija,1,0,Užlieknės (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"3,89%",Lietuvos valstiečių liaudininkų sąjunga,5,2,Užlieknės (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,56%",Naujoji sąjunga (socialliberalai),1,0,Užlieknės (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,11%","""Fronto"" partija",2,0,Užlieknės (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"2,22%","Partija ""Jaunoji Lietuva""",4,0,Užlieknės (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,67%",Pilietinės demokratijos partija,2,1,Užlieknės (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,56%",Lietuvos rusų sąjunga,1,0,Užlieknės (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"2,78%",Lietuvos socialdemokratų sąjunga,4,1,Užlieknės (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,56%",Lietuvos centro partija,1,0,Užlieknės (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"28,81%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,56,31,Daukšių (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"26,49%",Tautos prisikėlimo partija,73,7,Daukšių (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"10,93%",Partija Tvarka ir teisingumas,31,2,Daukšių (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"7,62%",Lietuvos socialdemokratų partija,19,4,Daukšių (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"10,26%",Koalicija Darbo partija + jaunimas,26,5,Daukšių (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"2,98%",Lietuvos Respublikos liberalų sąjūdis,8,1,Daukšių (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Liberalų ir centro sąjunga,0,0,Daukšių (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,99%",Lietuvos lenkų rinkimų akcija,3,0,Daukšių (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"5,63%",Lietuvos valstiečių liaudininkų sąjunga,15,2,Daukšių (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"2,65%",Naujoji sąjunga (socialliberalai),6,2,Daukšių (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%","""Fronto"" partija",0,0,Daukšių (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,99%","Partija ""Jaunoji Lietuva""",6,0,Daukšių (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,99%",Pilietinės demokratijos partija,3,0,Daukšių (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,33%",Lietuvos rusų sąjunga,1,0,Daukšių (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,33%",Lietuvos socialdemokratų sąjunga,1,0,Daukšių (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Lietuvos centro partija,0,0,Daukšių (Nr.19) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"9,19%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,14,3,Balėnų (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"17,84%",Tautos prisikėlimo partija,32,1,Balėnų (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"21,08%",Partija Tvarka ir teisingumas,30,9,Balėnų (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"15,14%",Lietuvos socialdemokratų partija,24,4,Balėnų (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"15,68%",Koalicija Darbo partija + jaunimas,21,8,Balėnų (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"2,16%",Lietuvos Respublikos liberalų sąjūdis,2,2,Balėnų (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,54%",Liberalų ir centro sąjunga,1,0,Balėnų (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Lietuvos lenkų rinkimų akcija,0,0,Balėnų (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"5,95%",Lietuvos valstiečių liaudininkų sąjunga,10,1,Balėnų (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"3,78%",Naujoji sąjunga (socialliberalai),6,1,Balėnų (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,62%","""Fronto"" partija",3,0,Balėnų (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"2,70%","Partija ""Jaunoji Lietuva""",4,1,Balėnų (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,54%",Pilietinės demokratijos partija,1,0,Balėnų (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,54%",Lietuvos rusų sąjunga,1,0,Balėnų (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,08%",Lietuvos socialdemokratų sąjunga,1,1,Balėnų (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"2,16%",Lietuvos centro partija,3,1,Balėnų (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"15,61%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,25,12,Šliktinės (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"20,68%",Tautos prisikėlimo partija,42,7,Šliktinės (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"28,69%",Partija Tvarka ir teisingumas,55,13,Šliktinės (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"11,81%",Lietuvos socialdemokratų partija,24,4,Šliktinės (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"8,44%",Koalicija Darbo partija + jaunimas,13,7,Šliktinės (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"2,95%",Lietuvos Respublikos liberalų sąjūdis,6,1,Šliktinės (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Liberalų ir centro sąjunga,0,0,Šliktinės (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Lietuvos lenkų rinkimų akcija,0,0,Šliktinės (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"2,11%",Lietuvos valstiečių liaudininkų sąjunga,4,1,Šliktinės (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"5,06%",Naujoji sąjunga (socialliberalai),10,2,Šliktinės (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,69%","""Fronto"" partija",3,1,Šliktinės (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"2,53%","Partija ""Jaunoji Lietuva""",5,1,Šliktinės (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,42%",Pilietinės demokratijos partija,1,0,Šliktinės (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Lietuvos rusų sąjunga,0,0,Šliktinės (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Lietuvos socialdemokratų sąjunga,0,0,Šliktinės (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Lietuvos centro partija,0,0,Šliktinės (Nr.18) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"26,79%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,34,11,Notėnų (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"18,45%",Tautos prisikėlimo partija,27,4,Notėnų (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"22,62%",Partija Tvarka ir teisingumas,31,7,Notėnų (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"7,14%",Lietuvos socialdemokratų partija,10,2,Notėnų (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"8,33%",Koalicija Darbo partija + jaunimas,13,1,Notėnų (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,19%",Lietuvos Respublikos liberalų sąjūdis,2,0,Notėnų (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,60%",Liberalų ir centro sąjunga,1,0,Notėnų (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Lietuvos lenkų rinkimų akcija,0,0,Notėnų (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,19%",Lietuvos valstiečių liaudininkų sąjunga,2,0,Notėnų (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"5,36%",Naujoji sąjunga (socialliberalai),5,4,Notėnų (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"4,17%","""Fronto"" partija",6,1,Notėnų (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"2,98%","Partija ""Jaunoji Lietuva""",3,2,Notėnų (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Pilietinės demokratijos partija,0,0,Notėnų (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Lietuvos rusų sąjunga,0,0,Notėnų (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,19%",Lietuvos socialdemokratų sąjunga,2,0,Notėnų (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Lietuvos centro partija,0,0,Notėnų (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"13,93%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,115,8,Tirkšlių (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"24,24%",Tautos prisikėlimo partija,206,8,Tirkšlių (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"20,95%",Partija Tvarka ir teisingumas,180,5,Tirkšlių (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"10,31%",Lietuvos socialdemokratų partija,84,7,Tirkšlių (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"9,06%",Koalicija Darbo partija + jaunimas,79,1,Tirkšlių (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"2,83%",Lietuvos Respublikos liberalų sąjūdis,25,0,Tirkšlių (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,70%",Liberalų ir centro sąjunga,15,0,Tirkšlių (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,11%",Lietuvos lenkų rinkimų akcija,1,0,Tirkšlių (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"4,53%",Lietuvos valstiečių liaudininkų sąjunga,37,3,Tirkšlių (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"2,38%",Naujoji sąjunga (socialliberalai),20,1,Tirkšlių (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,47%","""Fronto"" partija",13,0,Tirkšlių (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,81%","Partija ""Jaunoji Lietuva""",15,1,Tirkšlių (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"2,15%",Pilietinės demokratijos partija,18,1,Tirkšlių (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Lietuvos rusų sąjunga,0,0,Tirkšlių (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"3,74%",Lietuvos socialdemokratų sąjunga,29,4,Tirkšlių (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,79%",Lietuvos centro partija,7,0,Tirkšlių (Nr.17) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"27,48%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,48,13,Šauklių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"18,47%",Tautos prisikėlimo partija,41,0,Šauklių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"22,52%",Partija Tvarka ir teisingumas,48,2,Šauklių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"6,76%",Lietuvos socialdemokratų partija,13,2,Šauklių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"7,21%",Koalicija Darbo partija + jaunimas,15,1,Šauklių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"2,25%",Lietuvos Respublikos liberalų sąjūdis,5,0,Šauklių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,90%",Liberalų ir centro sąjunga,2,0,Šauklių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Lietuvos lenkų rinkimų akcija,0,0,Šauklių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,90%",Lietuvos valstiečių liaudininkų sąjunga,2,0,Šauklių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"7,66%",Naujoji sąjunga (socialliberalai),8,9,Šauklių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,35%","""Fronto"" partija",3,0,Šauklių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"2,70%","Partija ""Jaunoji Lietuva""",6,0,Šauklių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Pilietinės demokratijos partija,0,0,Šauklių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,35%",Lietuvos rusų sąjunga,1,2,Šauklių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,45%",Lietuvos socialdemokratų sąjunga,1,0,Šauklių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Lietuvos centro partija,0,0,Šauklių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"8,82%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,21,3,Plinkšių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"22,79%",Tautos prisikėlimo partija,61,1,Plinkšių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"29,78%",Partija Tvarka ir teisingumas,75,6,Plinkšių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"6,99%",Lietuvos socialdemokratų partija,19,0,Plinkšių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"9,19%",Koalicija Darbo partija + jaunimas,24,1,Plinkšių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,10%",Lietuvos Respublikos liberalų sąjūdis,3,0,Plinkšių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,84%",Liberalų ir centro sąjunga,5,0,Plinkšių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,00%",Lietuvos lenkų rinkimų akcija,0,0,Plinkšių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"6,99%",Lietuvos valstiečių liaudininkų sąjunga,18,1,Plinkšių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,10%",Naujoji sąjunga (socialliberalai),3,0,Plinkšių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"2,57%","""Fronto"" partija",7,0,Plinkšių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"1,47%","Partija ""Jaunoji Lietuva""",4,0,Plinkšių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"2,57%",Pilietinės demokratijos partija,7,0,Plinkšių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,37%",Lietuvos rusų sąjunga,1,0,Plinkšių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"3,68%",Lietuvos socialdemokratų sąjunga,10,0,Plinkšių (Nr.16) rinkimų apylinkė
Skuodo  - Mažeikių (Nr.37) rinkimų apygarda,"0,74%",Lietuvos centro partija,2,0,Plinkšių (Nr.16) rinkimų apylinkė
Mažeikių (Nr.38) rinkimų apygarda,"11,61%",Tėvynės sąjunga - Lietuvos krikščionys demokratai,36,8,Palnosų (Nr.37) rinkimų apylinkė
Mažeikių (Nr.38) rinkimų apygarda,"22,69%",Tautos prisikėlimo partija,78,8,Palnosų (Nr.37) rinkimų apylinkė
Mažeikių (Nr.38) rinkimų apygarda,"15,57%",Partija Tvarka ir teisingumas,48,11,Palnosų (Nr.37) rinkimų apylinkė
Mažeikių (Nr.38) rinkimų apygarda,"13,46%",Lietuvos socialdemokratų partija,43,8,Palnosų (Nr.37) rinkimų apylinkė
Mažeikių (Nr.38) rinkimų apygarda,"19,00%",Koalicija Darbo partija + jaunimas,56,16,Palnosų (Nr.37) rinkimų apylinkė
Mažeikių (Nr.38) rinkimų apygarda,"1,58%",Lietuvos Respublikos liberalų sąjūdis,5,1,Palnosų (Nr.37) rinkimų apylinkė
Mažeikių (Nr.38) rinkimų apygarda,"2,11%",Liberalų ir centro sąjunga,6,2,Palnosų (Nr.37) rinkimų apylinkė
Mažeikių (Nr.38) rinkimų apygarda,"0,00%",Lietuvos lenkų rinkimų akcija,0,0,Palnosų (Nr.37) rinkimų apylinkė
Mažeikių (Nr.38) rinkimų apygarda,"2,90%",Lietuvos valstiečių liaudininkų sąjunga,8,3,Palnosų (Nr.37) rinkimų apylinkė
Mažeikių (Nr.38) rinkimų apygarda,"1,32%",Naujoji sąjunga (socialliberalai),3,2,Palnosų (Nr.37) rinkimų apylinkė
Mažeikių (Nr.38) rinkimų apygarda,"1,32%","""Fronto"" partija",4,1,Palnosų (Nr.37) rinkimų apylinkė
